log2FoldChange padj Yekutielipval pval genes gene_type
109 1.09462914608206 0.00193308889297673 0.0250707874566853 2.18731830437028e-05 ABCC2 upregulated
110 0.967095651054462 0.0019549195114677 0.0253539150449837 2.22713573770979e-05 FBXL19-AS1 upregulated
111 0.711812129010385 0.0019549195114677 0.0253539150449837 2.23076589983849e-05 FLCN upregulated
112 0.539325035651189 0.00195533656362121 0.0253593239146622 2.24061676514105e-05 GKAP1 upregulated
113 1.19081486324167 0.00197373208547306 0.0255979007437869 2.28305131191235e-05 PRSS8 upregulated
114 1.66005416308315 0.00197373208547306 0.0255979007437869 2.29008565318349e-05 SH2D3A upregulated
115 1.29735378866009 0.00200685073161392 0.0260274260187328 2.33813457248014e-05 SERPINF2 upregulated
116 1.54247777299036 0.00201113090304662 0.0260829367966681 2.35276377400094e-05 C10orf62 upregulated
117 0.513533927755317 0.00201556637956265 0.0261404617710274 2.36761645007839e-05 ABCD4 upregulated
118 0.83394446587371 0.00204382922944133 0.0265070108235841 2.41061509537598e-05 LOC100129917 upregulated
119 0.773161468603101 0.00206755817541728 0.0268147583686119 2.44851545921306e-05 BCAT2 upregulated
120 0.378528125355474 0.0021436630622103 0.0278017845980498 2.55919884206916e-05 INVS upregulated
121 0.732878890184902 0.00215534505069048 0.027953291676344 2.63376130229872e-05 LOC100996251 upregulated
122 1.34508519054964 0.00215534505069048 0.027953291676344 2.64548272990729e-05 ITGB1BP2 upregulated
123 0.918017576380869 0.00220639488914916 0.0286153717567509 2.72929894711839e-05 RCC1 upregulated
124 0.539372586253597 0.00231821569749503 0.0300656080751424 2.90096512943473e-05 PDE4DIP upregulated
125 0.397072746811282 0.00234827788036998 0.0304554931963492 2.94984324043215e-05 DCLRE1C upregulated
126 0.859722665734463 0.0023783629319883 0.0308456749088853 2.99903845765413e-05 CDK11A upregulated
127 1.08289999191678 0.00239219439669706 0.0310250591644092 3.02794898944251e-05 LOC283440 upregulated
128 0.591765789366313 0.00242968450524044 0.0315112791962112 3.08705179982124e-05 ARAP1 upregulated
129 0.643343226824699 0.00243143011586237 0.0315339185238922 3.10092731849926e-05 MARCH8 upregulated
130 0.290715840882756 0.0024512957759974 0.0317915620004759 3.14976874894425e-05 MSL2 upregulated
131 1.22786912358513 0.00253081404373994 0.0328228573520452 3.29786781995441e-05 NPFF upregulated
132 1.20972218284187 0.00253081404373994 0.0328228573520452 3.30048146855859e-05 HIF3A upregulated
133 0.748413437328106 0.00253190701774159 0.0328370324471432 3.31404619956587e-05 CDH26 upregulated
134 0.999174362917223 0.00254709953449219 0.0330340685791961 3.37056849748211e-05 FAM106B upregulated
135 0.680570705984137 0.00261749162441239 0.0339470038981217 3.50136723023952e-05 SLC39A11 upregulated
136 0.819282508073275 0.00262144089053344 0.0339982230696199 3.51921872440602e-05 WSCD1 upregulated
137 1.57524849502471 0.00264931131073222 0.0343596825884609 3.59220775584428e-05 MIR5690 upregulated
138 1.02834395964148 0.00264931131073222 0.0343596825884609 3.63284765244002e-05 PPFIBP2 upregulated
139 0.383426602450606 0.00268271501340439 0.0347929048437865 3.73338625300707e-05 POLDIP3 upregulated
140 1.1581523120809 0.00269335538887442 0.0349309029424966 3.79655024370273e-05 ATAD3C upregulated
141 1.40707648386328 0.00273225941485179 0.0354354604773476 3.89827342090699e-05 S100A4 upregulated
142 0.259778818177773 0.00273225941485179 0.0354354604773476 3.88946385320529e-05 FBXO18 upregulated
143 0.485490171495263 0.00274194333063894 0.0355610539745375 3.94391810515262e-05 ZNF202 upregulated
144 0.82388887076914 0.00276396216741347 0.0358466226200474 3.98884121585776e-05 ANP32A-IT1 upregulated
145 0.31144895780918 0.00283316576063226 0.0367441439824279 4.15663193533811e-05 EGLN1 upregulated
146 0.435427660655436 0.00293056475919662 0.0380073396897609 4.31358000226957e-05 AUP1 upregulated
147 0.452005906935361 0.00296783775529421 0.0384907439276268 4.38267262132913e-05 TAF3 upregulated
148 0.939919687809897 0.00308521405344691 0.0400130309958161 4.60568728481723e-05 CLDN15 upregulated
149 0.850402502609335 0.00311707434721967 0.0404262363359257 4.70766850157835e-05 SLC47A2 upregulated
150 0.567789902922703 0.00316245397768365 0.0410147778532656 4.80652975464217e-05 ZC3H12C upregulated
151 1.32544381173813 0.00316324522501951 0.0410250397682013 4.83806504665687e-05 TNRC6C-AS1 upregulated
152 0.959897754090704 0.00326351052972264 0.0423254094266401 5.03835829971084e-05 DDIT4 upregulated
153 0.651922908983686 0.00328374650320212 0.0425878556038058 5.10108772612306e-05 RBL1 upregulated
154 0.515802133257119 0.00330770651351351 0.0428985998888509 5.15416702733802e-05 FLJ37453 upregulated
155 0.367158227519089 0.00332444950955151 0.0431157446340212 5.21448188461355e-05 ZNF592 upregulated
156 1.26673790451993 0.00334253974120005 0.0433503620664375 5.27254914347612e-05 OVOL3 upregulated
157 0.466738099925168 0.00338112833330798 0.043850828648448 5.35085040170677e-05 SGF29 upregulated
158 0.374059246425484 0.00338112833330798 0.043850828648448 5.38205210077311e-05 INSR upregulated
159 0.42916977367981 0.0034066448479097 0.0441817596866115 5.47166909934194e-05 ZBTB44 upregulated
160 1.09810913948713 0.0034066448479097 0.0441817596866115 5.46343246991693e-05 LINC00638 upregulated
161 0.769612451100289 0.003430731587794 0.0444941475640432 5.543254279554e-05 FMO5 upregulated
162 1.11974022796342 0.00347799005196662 0.0451070562177041 5.66963905484322e-05 FOXO4 upregulated
163 1.84164387726897 0.0034796833026032 0.0451290164736317 5.70576635896962e-05 GZMM upregulated
164 1.1202319092722 0.0034796833026032 0.0451290164736317 5.69281204796611e-05 PRR34-AS1 upregulated
165 1.8674482573739 0.00357412709049932 0.0463538852013713 5.91203838626008e-05 SERPINA5 upregulated
166 0.402209824954924 0.00360363495766589 0.0467365812422625 6.00128928256443e-05 NUP188 upregulated
167 0.986146264096001 0.00360363495766589 0.0467365812422625 5.99088556617169e-05 LOC105371038 upregulated
168 0.71717089503095 0.00363244883415753 0.0471102767179076 6.07817348190524e-05 RASSF3 upregulated
169 1.45514321940868 0.00373211717927394 0.0484029042352719 6.28073610742269e-05 AZGP1 upregulated
170 0.370365083797495 0.00375448252562122 0.0486929668633824 6.3903787533947e-05 AGAP1 upregulated
171 1.74600551912593 0.00375448252562122 0.0486929668633824 6.36005242325027e-05 CXCR1 upregulated
172 0.474381551301691 0.00375448252562122 0.0486929668633824 6.37401119202401e-05 ZCCHC8 upregulated
173 1.42051390193347 0.0037617220681454 0.0487868585786402 6.42073671314074e-05 MIR6717 upregulated
174 0.50717553150575 0.00379841738180069 0.0492627706862781 6.5015822280426e-05 TMCC2 upregulated
175 0.725793132559446 0.00380642758748828 0.0493666573544017 6.53354306142209e-05 AHSA2 upregulated
176 1.16300773344694 0.00387676566874234 0.0502788922193572 6.69144958885383e-05 UHRF1 upregulated
177 0.408165084286821 0.00388922039076739 0.0504404211018914 6.7688881519325e-05 ZNF790 upregulated
178 0.904506430371177 0.0039332979182959 0.0510120752706668 6.87556959512716e-05 LOC100505549 upregulated
179 0.36854210764355 0.00395064115071655 0.0512370046546232 6.93261092756513e-05 ZBTB34 upregulated
180 0.904252726969528 0.00410364048117181 0.053221297104285 7.25087248760376e-05 SLC25A48 upregulated
181 1.03069283368188 0.00413069001417465 0.0535721103002951 7.36739073343708e-05 NRON upregulated
182 0.987381689480528 0.00413069001417465 0.0535721103002951 7.34517456015825e-05 OLMALINC upregulated
183 0.718709228642243 0.00426860840703047 0.0553608137201008 7.80424718130829e-05 LOC101930370 upregulated
184 0.780170988214626 0.00426860840703047 0.0553608137201008 7.80641541494011e-05 SLC25A25-AS1 upregulated
185 0.626914305480272 0.00426860840703047 0.0553608137201008 7.78911726748865e-05 TRIM16 upregulated
186 0.432868727476291 0.00431274372625608 0.055933217406066 7.98158449601979e-05 MAX upregulated
187 1.06771822719698 0.0043272507464178 0.0561213631351247 8.04469633861899e-05 CA3-AS1 upregulated
188 0.558330936831041 0.0043272507464178 0.0561213631351247 8.04992707297361e-05 SPECC1L upregulated
189 0.624929787205713 0.00441747790646892 0.057291545200047 8.26013512740509e-05 TMEM265 upregulated
190 0.385058037802006 0.00454518866052585 0.0589478628078545 8.58610697726033e-05 CIPC upregulated
191 0.556035356475805 0.00456123784735775 0.0591560093412999 8.638293856769e-05 PCBP1-AS1 upregulated
192 0.669866440311776 0.00462099444163727 0.0599310098494298 8.9046522381802e-05 ZNF692 upregulated
193 0.744459412586385 0.00462099444163727 0.0599310098494298 8.95601323124785e-05 PROC upregulated
194 0.632913872909853 0.00462099444163727 0.0599310098494298 8.85221118762115e-05 LINC01004 upregulated
195 0.93768587885543 0.00462099444163727 0.0599310098494298 8.95552585231551e-05 ZNF652 upregulated
196 0.727821147681925 0.00462099444163727 0.0599310098494298 8.92503393093079e-05 HOMER3 upregulated
197 0.543262686539472 0.00462099444163727 0.0599310098494298 8.97301984400007e-05 CCDC117 upregulated
198 0.939044089874091 0.00465948177306151 0.0604301631524248 9.07009445204475e-05 ADCY10P1 upregulated
199 0.988712323597948 0.00466709152075834 0.0605288561653532 9.10728412019296e-05 LRRC1 upregulated
200 0.744040158737617 0.00477323697721492 0.0619054872080248 9.42884228130865e-05 MTSS1L upregulated
201 1.68858964292048 0.00479301435318899 0.0621619857018594 9.51387036592147e-05 HIST2H2BC upregulated
202 1.05137866892633 0.00486495864908244 0.0630950520277893 9.72665175560905e-05 C16orf71 upregulated
203 2.73363917614682 0.00498004891571657 0.0645876908938036 0.000100522634775695 LOC100507616 upregulated
204 0.790116352647198 0.00499407461714554 0.0647695942613797 0.000101152928308322 SLC4A2 upregulated
205 1.26341921820251 0.00503143449398464 0.0652541252806432 0.000102524795509588 CYP39A1 upregulated
206 0.621017281245843 0.00509753627369366 0.0661114183288908 0.000104120334220559 SASH1 upregulated
207 0.906623423512454 0.00523094901405696 0.0678416866418557 0.000107342675265684 SPACA6P-AS upregulated
208 0.569076265505136 0.00526993967583317 0.0683473677813722 0.000108648130632798 TOP3B upregulated
209 1.18025931805814 0.00531944144715231 0.068989370532503 0.000110688861680208 STAB2 upregulated
210 0.741117706541349 0.0053350457226521 0.0691917468825468 0.000111269352704304 CSF1 upregulated
211 1.08254831130448 0.00536172286848069 0.0695377304818781 0.00011233988078468 WDR38 upregulated
212 0.565501371966987 0.00536172286848069 0.0695377304818781 0.000112337451859517 RBM38 upregulated
213 1.26195955496664 0.00552797663537873 0.0716939235410373 0.000116618388050374 LINC01561 upregulated
214 0.883912643732284 0.0055522798301375 0.0720091186841729 0.000117397296115963 MLANA upregulated
215 0.977018585332325 0.00556377624232215 0.0721582189699606 0.000118356106616454 SAP25 upregulated
216 1.74516054594497 0.00556377624232215 0.0721582189699606 0.000118440650697178 FOXJ1 upregulated
217 0.594581498846561 0.00571843780405245 0.0741640693765025 0.000122281404833264 TTC31 upregulated
218 0.563009261794955 0.0057782562368681 0.074939871886445 0.00012549983580099 TIMELESS upregulated
219 0.386319140708454 0.00578305168562127 0.0750020654445824 0.000125881261220312 NFKB1 upregulated
220 0.679339821464715 0.00579865027940804 0.0752043681068512 0.000126498819443384 INTS6-AS1 upregulated
221 1.17905181763648 0.00581623045699782 0.0754323705010532 0.000127161197122837 QDPR upregulated
222 0.774515647529647 0.0059295150137505 0.0769015905947541 0.000131876953755486 CPQ upregulated
223 1.2960638341319 0.0059295150137505 0.0769015905947541 0.000131912306006628 THRSP upregulated
224 0.405197961132005 0.0059295150137505 0.0769015905947541 0.000131310140745337 RALGAPA2 upregulated
225 0.692255311957535 0.00593293221628194 0.0769459092800838 0.000132286729965415 ACACB upregulated
226 1.09684659322909 0.00602380482950333 0.0781244624133536 0.000135454018556698 SLC5A3 upregulated
227 0.868337987999795 0.00604165940098387 0.0783560235010746 0.000136145175167206 FAM118A upregulated
228 0.76903017815868 0.00608780917150341 0.0789545531869436 0.000137477015859333 RAPGEF3 upregulated
229 0.532039881889456 0.00620884032397912 0.0805242411150986 0.000140805555604455 NBPF15 upregulated
230 0.525604512050493 0.00623211384960851 0.0808260821822849 0.000141930962198017 CLK1 upregulated
231 0.532023479091497 0.00629076841712328 0.0815867901874208 0.000144171611611686 LINC-PINT upregulated
232 0.451274769582484 0.0063211490093062 0.0819808048507886 0.000146080156421613 SPOUT1 upregulated
233 0.892984797514251 0.00641659954844638 0.0832187304258119 0.000148997673497323 TBX6 upregulated
234 0.372923918203172 0.00643605604885867 0.0834710673919285 0.000150282687656838 PCF11 upregulated
235 0.574410407395382 0.00644046653476188 0.0835282682558214 0.000151616678744215 CDK2AP1 upregulated
236 0.361046697823649 0.00644185149027128 0.0835462301433162 0.000151958140346813 ZNF234 upregulated
237 0.985400789038067 0.00646786710976867 0.0838836342168395 0.000153192038750814 GJA9-MYCBP upregulated
238 0.62756549006711 0.00650325893029428 0.0843426409460833 0.000154653901780024 CASC3 upregulated
239 1.61396444586917 0.00654621718475415 0.0848997789395747 0.000157872524520849 LINC01546 upregulated
240 0.902357854203606 0.00654621718475415 0.0848997789395747 0.000157516211903262 LOC100130075 upregulated
241 0.494904908117421 0.00657201100144398 0.0852343063885074 0.000159124780923873 TAZ upregulated
242 0.66662691697857 0.00657554199824439 0.0852801009045356 0.00015952554303647 JUP upregulated
243 0.675761683096846 0.00663143121440942 0.086004944270345 0.000161597837253948 PLXNB1 upregulated
244 0.774587829866428 0.00663143121440942 0.086004944270345 0.000161835282549475 CNMD upregulated
245 0.920484001582313 0.00665633790464914 0.0863279663204526 0.000162762253985284 CCDC102A upregulated
246 0.852280118581534 0.00673172947109908 0.0873057412926022 0.000164928501689199 LOC100506258 upregulated
247 0.992793973289929 0.00682372929754729 0.0884989135793578 0.000169046135683829 HSPB7 upregulated
248 0.576626680629431 0.00682372929754729 0.0884989135793578 0.000169145516940689 LOC728989 upregulated
249 1.52912696080474 0.00682372929754729 0.0884989135793578 0.000168715507768886 OLAH upregulated
250 1.29181546590818 0.00682372929754729 0.0884989135793578 0.000169080815925495 SLC10A1 upregulated
251 0.668499233602195 0.00686519941725097 0.0890367515239406 0.000170502627325886 TMEM79 upregulated
252 0.464054130081962 0.00687312756108151 0.0890492663108228 0.000171358600554365 CTBP2 upregulated
253 0.569949674424904 0.00699822003146946 0.0905897104556876 0.000176192421407012 PPP2R1B upregulated
254 0.91647375617671 0.00699822003146946 0.0905897104556876 0.000176490566071484 SUN2 upregulated
255 1.06826509278902 0.00704417950155604 0.091185946908055 0.000179000581858594 MID1IP1 upregulated
256 0.786756762809835 0.00704417950155604 0.091185946908055 0.000178509523282267 SAMHD1 upregulated
257 0.883949569639437 0.00705714046728531 0.0913543716239925 0.000180006651416588 AJUBA upregulated
258 0.454995490562918 0.00705714046728531 0.0913543716239925 0.000179994685889423 TRPM7 upregulated
259 0.879628849752016 0.0071369607046231 0.0923882902704678 0.000182726998910137 ITPK1-AS1 upregulated
260 0.553433970441532 0.00727563847512067 0.0941841373832637 0.000186975222834764 CARD8 upregulated
261 0.372320698829907 0.00729536787641382 0.0944398646840428 0.000187832025201813 ZC3H11A upregulated
262 0.796595525873521 0.00749686914609551 0.0970496690371012 0.000194457793931902 ATOH8 upregulated
263 0.842695330995647 0.00754304661464012 0.0976481165677938 0.000196378880555669 LINC00222 upregulated
264 1.22721889073599 0.00754304661464012 0.0976481165677938 0.000196337062609889 LRRC46 upregulated
265 0.490446785018559 0.00765387142137006 0.099084125242718 0.000200296003341876 CAPN2 upregulated
266 1.60637655719024 0.00769620051618457 0.0996324334700919 0.000202211146515278 KIF19 upregulated
267 1.53119840088254 0.00779371036081989 0.100895098004289 0.000205146808653695 STON1 upregulated
268 0.698853433662299 0.00780101350355166 0.10098997620821 0.000205713066450276 SSBP3-AS1 upregulated
269 0.640965948334749 0.00789539087006748 0.102212434183239 0.000208706087163114 HAUS5 upregulated
270 0.87116775251338 0.00789539087006748 0.102212434183239 0.000208958899183835 PRR34 upregulated
271 1.34479301271625 0.00804027573013251 0.104089779452877 0.000214283111892179 LDLRAP1 upregulated
272 0.324213206632164 0.00804027573013251 0.104089779452877 0.000214370568220609 TRNAU1AP upregulated
273 0.663369557326749 0.00827082108126141 0.107075798388318 0.00022246395102784 LOC389765 upregulated
274 1.01663165235558 0.00832021478132584 0.107715600713003 0.000224191432473756 FAM222A upregulated
275 0.518397304374122 0.00849510423972407 0.109785455697345 0.000229311199451726 MAVS upregulated
276 0.721046025140655 0.00855955119453507 0.110619022425999 0.000231461229981195 RND2 upregulated
277 0.904364702830643 0.0086576379079335 0.111887341954909 0.000234528715442414 PVRIG upregulated
278 0.894782571371969 0.00868404877333971 0.112229363285795 0.000235660526715744 LOC101929549 upregulated
279 0.561705432539512 0.00891111156064969 0.115166682636174 0.00024353136067365 LOC646762 upregulated
280 0.581260875536388 0.00892724601613811 0.115382841604385 0.000247881169316765 LOXL3 upregulated
