Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding	66	8.291457286432161	6.675321929935208E-4	TFCP2L1, HIF3A, POU5F1P4, SALL1, ZNF81, ZNF607, ZNF768, ZNF765, PKNOX1, ZNF202, ZNF565, ZNF761, FOXD2, ZHX3, TCF12, TFEB, ZBTB34, EBF4, ETV4, KLF15, OVOL3, TFDP2, SCAND2P, ZNF558, ZNF234, JDP2, ZNF431, ATF4, ZNF793, ZNF394, ZNF790, MAX, FOXO4, ZNF69, RELA, ZBTB40, RXRA, NACC2, ATOH8, MXI1, ZNF701, ZBED6, ZNF785, ZBED4, ZNF143, SMAD4, ZFHX2, IRX5, MGA, ZNF32, FOXJ1, NFATC1, FOXN3, TBX6, NFKB1, LBX2, ZNF30, ZNF417, HBP1, LHX4, ZNF853, ZNF577, ZNF652, VSX1, CC2D1B, MXD4	609	1239	17366	1.5189907640437823	0.4012049604817661	0.12833306410300438	0.128166181054756
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	30	3.7688442211055273	0.001658292050386049	CALCOCO1, CTBP2, MCM8, HP1BP3, RELA, PHF21A, ING5, NSD1, PWWP2A, RCC1, EP300, PKNOX1, SAMD1, SAMD11, CDT1, ZNF143, CREBBP, SMAD4, NCOA5, NCOA6, SMC1A, NFKB1, POLA1, STAG1, GMNC, NUPR1, AJUBA, JDP2, ZNF431, PHF19	609	459	17366	1.863764662953304	0.720464347853991	0.25504531734937436	0.25471365893929715
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	212	26.633165829145728	0.00241453896567846	GLTP, ZMYND8, KEAP1, LGALS2, RASSF3, PPP2R1B, PPP4R2, RCC1, HOMER3, FBXO5, PKNOX1, ARRDC2, CEL, JMJD6, CARHSP1, DDX39A, TEP1, ZFYVE19, DDIT4, JTB, HECA, DNA2, TRIM16, LLGL2, ATF4, LIPT1, ANAPC16, AGAP1, PLCG1, ZBED6, ZBED4, CDK18, SRPK3, CREBBP, DNAH11, JUP, XRCC3, FZD9, IRF2BP2, NFATC1, SMTN, MC1R, CABYR, AGO3, SASS6, ID3, ATM, INVS, HIP1, STON1, TFCP2L1, LIMD1, SPOUT1, SMG5, GYS2, PCMTD2, IKBKB, KIF19, TRIM4, CSRP1, PCF11, EFCAB2, KIF13A, RNF151, ANXA9, UPF2, DFFB, CNTD1, TCF12, SLC39A11, TFEB, ELMOD3, IL16, TMC6, CCDC117, SIRT1, NBPF15, RNF144A, ITPKB, CCNI2, UMPS, DNASE1L2, KANK2, STX16, TUBD1, PRKX, CRIP3, RELA, NKD1, SAMD1, RNF130, MAP4K4, EGLN1, CDKN2C, CARD8, DDTL, PER1, TRIP10, EPPK1, HDGF, CAPS, ANKRD37, DGKD, LOXL3, CASC3, SCGN, PPP1CC, SALL1, TUBB1, TEKT2, PAPOLA, CAPN2, GRB10, EP300, MAF1, SH2D6, PSPH, NANOS2, GAS2L3, RALGAPA2, KCTD7, MOB3A, CTDNEP1, MOB3C, SAP25, MAPKAPK2, SPECC1L, TSSK3, NUPR1, RAF1, CARS2, FKBP5, CEP104, UBIAD1, MAX, CCDC146, ARHGAP17, FOXO4, IRAK2, GRK7, NLRP4, STK38, PACSIN2, SLC38A2, SRGAP1, ANKZF1, SMAD4, PNPT1, TDRD6, FBXO32, NFKB1, UCKL1, CLK1, NFKBIA, QDPR, RGCC, SLC26A5, BCAR3, DOCK5, DIDO1, SH2D4A, CPQ, HSPB7, HSPB2, PTPN21, DUSP18, PIDD1, FLCN, SGCA, CA2, DGCR8, METTL16, BOK, RBM14, LMNTD1, AXIN1, TRNAU1AP, ARAP1, SHROOM1, CCNA2, EEF1D, PEX6, SPATC1, AKT1S1, DNAJC9, SEC22C, HDAC4, TRIM52, ROCK1, POLDIP3, CCDC69, TOB2, CLN3, NXF1, RMND5A, DNAJB6, CLMN, NRIP2, ATOH8, RAB29, MROH6, SASH1, CTHRC1, CDK11A, USP21, PDE4DIP, P2RX7, WEE1, CDK2AP2, CDK2AP1, NAA16, QRICH2	628	5287	18538	1.183667666997165	0.6758457311865056	0.24576349211224988	0.24576349211224988
GOTERM_CC_DIRECT	GO:0000123~histone acetyltransferase complex	6	0.7537688442211055	0.0026369473402601917	ING5, CREBBP, TRRAP, EP300, JADE3, KANSL1L	628	29	18538	6.107401713156161	0.7078361423780851	0.24576349211224988	0.24576349211224988
GOTERM_MF_DIRECT	GO:0003714~transcription corepressor activity	16	2.0100502512562812	0.0028681932783700542	SPEN, HDAC4, CREBBP, CTBP2, NCOA5, ZMYND8, IRF2BP2, GPS2, LIMD1, TOB2, CBFA2T2, SIRT1, NSD1, LCOR, HDGF, AJUBA	609	190	17366	2.401313628899836	0.8898527838982491	0.3676067718444286	0.36712873963136694
GOTERM_CC_DIRECT	GO:0005694~chromosome	18	2.261306532663317	0.0038607374183107744	CNTD1, MCM7, ANAPC16, MCM8, HP1BP3, EHMT1, PDS5A, SMC1A, SAMHD1, ETV4, ING5, ZCWPW1, STAG1, NSD1, RCC1, EP300, SAMD1, ZNF202	628	243	18538	2.186600613352206	0.835127945801685	0.29985060615547016	0.29985060615547016
GOTERM_BP_DIRECT	GO:0035994~response to muscle stretch	5	0.628140703517588	0.004225261597588147	NFKBIA, ANKRD23, RAF1, RELA, NFKB1	601	20	17561	7.304908485856904	0.9999830930090657	1.0	1.0
GOTERM_CC_DIRECT	GO:0005667~transcription factor complex	17	2.135678391959799	0.0046338406817367445	RBM14, CREBBP, SMAD4, ASCC1, NCOA6, TCF12, GPS2, NFATC1, LIMD1, RELA, RBL1, RXRA, TFDP2, EP300, NAA16, PKNOX1, AJUBA	628	227	18538	2.210682117904543	0.8851798577092546	0.3084813939556176	0.3084813939556176
GOTERM_BP_DIRECT	GO:0006281~DNA repair	19	2.386934673366834	0.006030910279946445	RTEL1, ASCC1, TRRAP, UHRF1, XRCC3, ZBTB1, REV1, HUS1, PDS5A, SMC1A, SAMHD1, RAD52, NYNRIN, POLA1, TIMELESS, LRIG3, ATM, DNA2, MUTYH	601	273	17561	2.0336008971616293	0.999999847727673	1.0	1.0
GOTERM_MF_DIRECT	GO:0001227~transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	22	2.763819095477387	0.006125678043207185	ZNF692, MAX, ZBTB16, ZBTB1, ZBTB34, ZBTB12, ZNF69, RELA, NFKB1, ZBTB2, SALL1, NACC2, MXI1, ZNF558, HDGF, ZBED6, FEZF1, ZNF202, ZNF785, JDP2, ZNF750, CC2D1B	609	329	17366	1.9068181931613435	0.991075804028391	0.6729494878894751	0.6720743910261597
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	38	4.773869346733668	0.007151052245997163	HDAC4, CALCOCO1, TRIM52, TRRAP, MAX, ILK, SGF29, RELA, TRIM8, IKBKB, ING5, SALL1, RXRA, NSD1, ZXDC, ATOH8, EP300, FEZF1, MAP2K3, CREBBP, SMAD4, NCOA6, USP21, FZD7, ZBTB16, MGA, INSR, TFEB, AXIN1, MSL2, NFATC1, NFKB1, JMJD6, CCNA2, NAA16, TRIM16, NUPR1, ATF4	601	709	17561	1.5660734694643859	0.9999999918369631	1.0	1.0
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	18	2.261306532663317	0.00798931422401217	DCLRE1C, MCM7, MCM8, NCOA6, XRCC3, ZBTB1, HUS1, PPP4R3A, SAMHD1, SIRT1, ZBTB40, RAD52, PIDD1, RNF169, MAPKAPK2, SPDYA, TIMELESS, ATM	601	260	17561	2.0228977345449892	0.9999999990881381	1.0	1.0
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	57	7.160804020100503	0.008274430461714131	CALCOCO1, GABPB2, TFCP2L1, IKBKB, FLCN, SALL1, LRP5L, EP300, ZNF600, PKNOX1, FOXD2, RBM14, NCOA6, TCF12, SERPINF2, TFEB, ETV4, KLF15, SIRT1, JMJD6, TFDP2, RAF1, RHOQ, ZNF750, ATF4, HDAC4, CTBP2, MAX, UHRF1, GPS2, FOXO4, DLL1, RELA, RXRA, ZNF345, ZBED4, EGLN1, ZNF143, CREBBP, SMAD4, JUP, ZBTB16, FOXJ1, NFATC1, DEK, TBX6, NFKB1, NFKBIA, PER1, MAVS, RGCC, MC1R, ZNF814, ATM, HDGF, LHX4, ZNF850	601	1182	17561	1.4090686419419411	0.9999999995675157	1.0	1.0
GOTERM_BP_DIRECT	GO:0007049~cell cycle	22	2.763819095477387	0.009088370073425427	RBM38, CDT1, CDKN2C, MCM7, ANAPC16, MCM8, UHRF1, MICAL3, SPOUT1, PPP1CC, RBL1, RGCC, TFDP2, KIF13A, SPECC1L, SASS6, CDK2AP1, EP300, KCTD11, GMNC, AJUBA, BANP	601	350	17561	1.8366627050154505	0.9999999999486392	1.0	1.0
GOTERM_BP_DIRECT	GO:0006308~DNA catabolic process	3	0.37688442211055273	0.01088100212461262	DFFB, DNASE1, DNASE1L2	601	5	17561	17.531780366056573	0.9999999999995323	1.0	1.0
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	23	2.8894472361809047	0.011605173606699548	EGLN1, DFFB, HSP90AB4P, MCM8, NCOA6, TFEB, AXIN1, PDE4DIP, SGF29, CASC3, FOXO4, SLC4A2, SIRT1, RELA, NFKB1, NFKBIA, FLCN, RXRA, CABYR, ADORA2A, TEP1, CAPN2, RAF1	609	371	17366	1.7678134363699938	0.9998721808406256	0.9972912256397859	0.9959943579861581
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	76	9.547738693467336	0.01167180888265029	GLTP, ABCD4, GABPB2, DGKD, CSF1, KEAP1, SMG9, CASC3, EDC3, TRIM8, IKBKB, TRIM4, RASSF3, GRB10, DGCR8, HOMER3, PSPH, OFD1, DFFB, SUN2, FAM118A, AXIN1, RENBP, SIRT1, KCTD7, JMJD6, DDX39A, ADORA2A, CLDN15, HNRNPH1, CLDN9, TMEM79, CLDN7, TIMELESS, S100A4, KCTD11, RAF1, UMPS, ATF4, HDAC4, CTBP2, MAX, UHRF1, FOXO4, SAMHD1, ACACB, ZNF69, ADIPOR2, RELA, ZBTB2, SCUBE3, RXRA, DNAJB6, PACSIN2, STX2, ZBED4, BANP, MPST, SMAD4, ZBTB16, MID1IP1, INSR, TRPV3, SYT9, NFKB1, RAD52, P2RX7, NFKBIA, QDPR, PPFIBP2, GKAP1, TRIP10, THRSP, ATM, SLC26A6, SLC26A5	609	1655	17366	1.3094776737656204	0.9998786307038596	0.9972912256397859	0.9959943579861581
GOTERM_BP_DIRECT	GO:0043433~negative regulation of sequence-specific DNA binding transcription factor activity	9	1.1306532663316584	0.011808330799942958	EGLN1, HDAC4, ID3, KEAP1, NUPR1, TBX6, SIRT1, TAF3, ZNF431	601	90	17561	2.921963394342762	0.999999999999959	1.0	1.0
GOTERM_BP_DIRECT	GO:0010875~positive regulation of cholesterol efflux	5	0.628140703517588	0.012677735126534384	NFKBIA, RXRA, GPS2, SIRT1, ABCG1	601	27	17561	5.411043322856966	0.9999999999999958	1.0	1.0
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	18	2.261306532663317	0.013143119035918572	ZHX3, DGKD, HIP1, MAX, RALGAPA2, TCF12, FZD9, ZBTB1, SMC1A, IKBKB, IRAK2, TAF8, RCC1, TAF3, JDP2, ABCG1, ATF4, BOK	609	267	17366	1.922399955720374	0.9999613450295101	1.0	1.0
GOTERM_BP_DIRECT	GO:0006473~protein acetylation	4	0.5025125628140703	0.013285970731757852	ING5, CREBBP, EP300, NUPR1	601	15	17561	7.7919023849140325	0.9999999999999991	1.0	1.0
GOTERM_BP_DIRECT	GO:0045820~negative regulation of glycolytic process	4	0.5025125628140703	0.013285970731757852	HDAC4, FLCN, DDIT4, NUPR1	601	15	17561	7.7919023849140325	0.9999999999999991	1.0	1.0
GOTERM_CC_DIRECT	GO:0000932~P-body	9	1.1306532663316584	0.014280710778366429	PAN2, NANOS2, CARHSP1, MEX3A, AGO3, SAMD4A, LIMD1, AJUBA, EDC3	628	94	18538	2.8262976013009893	0.998772512930612	0.8318514028398445	0.8318514028398445
GOTERM_BP_DIRECT	GO:0051301~cell division	22	2.763819095477387	0.01486716504521356	CDT1, ANAPC16, MICAL3, HAUS5, PDS5A, SMC1A, SPOUT1, SGO1, CCNA2, PPP1CC, STAG1, WEE1, LATS2, ZFYVE19, KIF13A, SPECC1L, TIMELESS, RCC1, FBXO5, CDK13, FBXL7, LLGL2	601	367	17561	1.7515856859820373	1.0	1.0	1.0
