Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR013087:Zinc finger C2H2-type/integrase DNA-binding domain	50	6.281407035175879	7.306246618111944E-5	ZNF692, IKZF2, SALL1, ZNF81, ZNF607, ZXDC, ZNF768, ZNF524, ZNF765, ZNF600, FEZF1, ZNF202, ZNF488, ZNF565, ZNF761, ZHX3, ZBTB34, KLF15, OVOL3, ZNF558, ZNF234, ZNF431, ZNF793, ZNF394, ZNF592, ZNF790, ZBTB1, ZBTB44, ZNF69, ZBTB2, ZBTB40, ZNF137P, ZNF704, ZNF701, ZNF785, ZNF345, ANKZF1, ZNF143, ZFHX2, ZBTB16, ZNF32, ZBTB12, ZNF814, ZNF30, ZNF417, ZNF613, ZNF853, ZNF577, ZNF652, ZNF850	614	782	17358	1.8075676666361202	0.07472865533340411	0.07766540155052996	0.07766540155052996
GOTERM_MF_DIRECT	GO:0003677~DNA binding	66	8.291457286432161	9.133977896139982E-5	MCM7, MCM8, MCMDC2, POGK, HP1BP3, POU5F1P4, ZNF768, EP300, PKNOX1, ZNF202, ZNF488, RBM6, TOP3B, DFFB, CERS4, ZHX3, EBF4, SMC1A, TFDP2, EEF1D, TIMELESS, LCOR, TRIM16, DNA2, NUPR1, DNASE1, DNASE1L2, JDP2, ATF4, RTEL1, ZNF592, GTF3C5, MAX, UHRF1, ZBTB44, FOXO4, RELA, PHF21A, ZNF137P, DNAJB6, SAP30L, LRIG3, BEND7, BANP, MUTYH, SPEN, CDT1, SMAD4, ZFHX2, POLN, ZBTB16, MGA, XRCC3, FOXJ1, NFATC1, DEK, TBX6, NFKB1, RAD52, POLA1, POLR3H, HBP1, ATM, LHX4, VSX1, PHF19	609	1153	17366	1.632289294579572	0.06783318856254161	0.023413430007105485	0.023382983414118354
GOTERM_BP_DIRECT	GO:1900034~regulation of cellular response to heat	6	0.7537688442211055	1.0341534000017199E-4	CREBBP, DNAJB6, MAPKAPK2, EP300, ATM, SIRT1	601	15	17561	11.68785357737105	0.23538029367414215	0.08941979732014871	0.08941979732014871
REACTOME_PATHWAY	R-HSA-69278~Cell Cycle, Mitotic	34	4.271356783919598	1.3748698155711532E-4	MCM7, ANAPC16, NUP188, MCM8, MAX, PKMYT1, PDS5A, PPP1CC, PPP2R1B, TUBB1, RCC1, EP300, FBXO5, NINL, OFD1, CDT1, CDK11A, CDKN2C, CEP152, HAUS5, SMC1A, SGO1, CTDNEP1, DHFR, CCNA2, POLA1, STAG1, WEE1, RBL1, TFDP2, DNA2, AJUBA, FBXL7, CC2D1B	359	495	10614	2.0307588419009033	0.1439024680586708	0.051786763053180106	0.05132847311465638
REACTOME_PATHWAY	R-HSA-1640170~Cell Cycle	39	4.899497487437186	2.573901692257274E-4	DIDO1, RTEL1, MCM7, ANAPC16, NUP188, MCM8, MAX, PKMYT1, PDS5A, PPP1CC, PPP2R1B, TUBB1, RCC1, EP300, FBXO5, NINL, OFD1, CDT1, SUN2, CDK11A, CDKN2C, CEP152, HUS1, HAUS5, SMC1A, SGO1, CTDNEP1, DHFR, CCNA2, POLA1, STAG1, WEE1, RBL1, TFDP2, ATM, DNA2, AJUBA, FBXL7, CC2D1B	359	621	10614	1.8567679948326672	0.2524008412951979	0.0689767982113643	0.06836638406790091
REACTOME_PATHWAY	R-HSA-212436~Generic Transcription Pathway	62	7.788944723618091	3.052070717317005E-4	ZNF692, EHMT1, BMI1, ING5, PIDD1, PPP2R1B, ZNF607, DGCR8, EP300, ZNF600, ZNF202, ZNF565, ZNF761, RBM14, TCF12, AXIN1, HUS1, SIRT1, CCNA2, RBL1, TFDP2, DDIT4, ZNF558, DNA2, ZNF234, ZNF750, ZNF431, FKBP5, ZNF793, HDAC4, COX19, ZNF394, ZNF790, ANAPC16, MAX, GPS2, FOXO4, PPM1D, DLL1, RELA, RXRA, ZNF704, ZNF701, ZNF785, BANP, CREBBP, SMAD4, ABCA6, MGA, DEK, FBXO32, NFKB1, RGCC, TP53I3, AGO3, ZNF30, ZNF417, ZNF613, ATM, ZNF577, CDK13, TAF3	359	1167	10614	1.5707442123579494	0.2917347668043959	0.0689767982113643	0.06836638406790091
KEGG_PATHWAY	hsa04110:Cell cycle	14	1.7587939698492463	3.307835232862293E-4	CREBBP, SMAD4, CDKN2C, MCM7, ANAPC16, PKMYT1, SMC1A, CCNA2, STAG1, WEE1, RBL1, TFDP2, EP300, ATM	267	126	7831	3.258843112775697	0.08636016671303759	0.0903039018571406	0.08964233481056814
GOTERM_CC_DIRECT	GO:0000785~chromatin	57	7.160804020100503	3.311974540314104E-4	CALCOCO1, MCM7, EHMT1, TFCP2L1, HIF3A, PPP4R2, CAPN2, RCC1, PKNOX1, DFFB, FOXD2, DFFA, ZHX3, TCF12, TFEB, ZBTB34, EBF4, ETV4, KLF15, SIRT1, OVOL3, RBL1, TFDP2, TIMELESS, JDP2, ATF4, MAX, UHRF1, FOXO4, PDS5A, RELA, RXRA, NACC2, NSD1, ATOH8, MXI1, ZBED6, ZBED4, CREBBP, SMAD4, ZFHX2, IRX5, MGA, FOXJ1, NFATC1, FANCB, FOXN3, TBX6, FANCE, NFKB1, POLA1, STAG1, LBX2, HBP1, LHX4, VSX1, MXD4	628	1033	18538	1.6288375333732064	0.1430396070687061	0.05144600452621242	0.05144600452621242
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	53	6.658291457286432	3.403907607852834E-4	TRRAP, POGK, ZMYND8, HP1BP3, KEAP1, HIF3A, SGF29, LIMD1, ING5, ZNF81, ZNF607, ZNF600, PKNOX1, ZNF202, ZNF488, ZNF565, ZNF761, TFEB, EBF4, ADORA2A, TFDP2, SAP25, TRIM16, AJUBA, ZNF234, ZNF431, ATF4, ZNF793, ZNF790, FOXO4, ZNF69, RELA, NSD1, SAP30L, ZNF701, ZNF785, ZNF143, CDK11A, CREBBP, SMAD4, ASCC1, FZD7, INSR, FOXN3, ZNF814, ZNF30, ZNF417, ZNF613, HBP1, ZNF577, VSX1, ZNF850, PHF19	601	932	17561	1.6616315439932017	0.5866515736389598	0.22074340836925627	0.22074340836925627
GOTERM_MF_DIRECT	GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding	66	8.291457286432161	6.675321929935208E-4	TFCP2L1, HIF3A, POU5F1P4, SALL1, ZNF81, ZNF607, ZNF768, ZNF765, PKNOX1, ZNF202, ZNF565, ZNF761, FOXD2, ZHX3, TCF12, TFEB, ZBTB34, EBF4, ETV4, KLF15, OVOL3, TFDP2, SCAND2P, ZNF558, ZNF234, JDP2, ZNF431, ATF4, ZNF793, ZNF394, ZNF790, MAX, FOXO4, ZNF69, RELA, ZBTB40, RXRA, NACC2, ATOH8, MXI1, ZNF701, ZBED6, ZNF785, ZBED4, ZNF143, SMAD4, ZFHX2, IRX5, MGA, ZNF32, FOXJ1, NFATC1, FOXN3, TBX6, NFKB1, LBX2, ZNF30, ZNF417, HBP1, LHX4, ZNF853, ZNF577, ZNF652, VSX1, CC2D1B, MXD4	609	1239	17366	1.5189907640437823	0.40160467544764944	0.12833306410300438	0.128166181054756
REACTOME_PATHWAY	R-HSA-209560~NF-kB is activated and signals survival	5	0.628140703517588	7.144664726536154E-4	NFKBIA, IKBKB, NGFR, RELA, NFKB1	359	13	10614	11.371330619241482	0.5540888949092118	0.13455785234976425	0.13336707489534155
UP_KW_DOMAIN	KW-0175~Coiled coil	156	19.597989949748744	7.40854979944484E-4	CCDC144CP, DGKD, GABPB2, ITPRIP, FAM13B, TRRAP, POGK, ZMYND8, CASC3, CCDC102A, RASSF3, CAPN2, TEKT2, HOMER3, ZNF600, CCDC160, RALBP1, ATAD3C, SGO1, KIAA2026, RGS9BP, ZC3H11A, ZFYVE19, SPECC1L, GMNC, TRIM16, ATF4, ZCCHC8, CEP104, CCDC142, ANAPC16, MAX, CCDC146, ARHGAP17, PHF21A, MGC16025, MAN2A1, PACSIN2, TRPM7, SRGAP1, ANKZF1, FAM95C, NHEJ1, BANP, SMAD4, DNAH11, ABCA6, ANKRD23, OSBPL2, MICAL3, CGN, FANCE, STAG1, SMTN, PPFIBP2, GKAP1, SASS6, HBP1, C6ORF118, TMCC2, ATM, PLXNB1, INTS6, INTS8, SLC26A6, CC2D1B, MXD4, DOCK5, CALCOCO1, HIP1, MCM8, SGF29, SMG5, POU5F1P4, LRRC1, TRIM8, IKBKB, ZCWPW1, ING5, FYCO1, FLCN, KIF19, TRIM4, PCF11, KIF13A, EFHD1, KIF1C, NINL, RBM6, OFD1, UPF2, ARHGEF10, SUN2, DFFA, LRRC46, TSC22D3, LMNTD2, ARHGEF16, TTC31, TFEB, AXIN1, CCDC117, HAUS5, SHROOM1, SMC1A, CBFA2T2, ANO2, NBPF15, FCHSD2, LATS2, TFDP2, EEF1D, SPATC1, LCOR, COL6A6, MTFR1, DNAJC9, FAM193A, HDAC4, KANK2, ROCK1, CEP295NL, STX16, CCDC69, CIPC, GPS2, JAKMIP3, DNAJB6, NSD1, OLFML1, MXI1, LRIG3, STX2, BEND7, SASH1, MAP4K4, SPEN, TRMT10B, CDK11A, POLN, ASCC1, CARD8, CEP152, MGA, LAMB4, PDE4DIP, PLEKHA7, KTN1, KRT19, WEE1, CROCC, CYP20A1, TRIP10, TAF8, EPPK1, QRICH2	479	3528	13604	1.255819237924815	0.019084900745006572	0.009631114739278291	0.009631114739278291
KEGG_PATHWAY	hsa04218:Cellular senescence	15	1.8844221105527637	7.691767755573386E-4	MAP2K3, HUS1, NFATC1, CALML4, SIRT1, RELA, NFKB1, CCNA2, PPP1CC, RBL1, MAPKAPK2, CAPN2, TRPM7, ATM, RAF1	267	155	7831	2.8383472272562518	0.18946929869048157	0.10499262986357671	0.10422345308801938
REACTOME_PATHWAY	R-HSA-200425~Carnitine metabolism	5	0.628140703517588	9.738172115518797E-4	RXRA, MID1IP1, THRSP, ACACB, CPT1B	359	14	10614	10.559092717867092	0.6674448599618705	0.15359295185408933	0.15223372219166376
REACTOME_PATHWAY	R-HSA-5603029~IkBA variant leads to EDA-ID	4	0.5025125628140703	0.0012037049710868308	NFKBIA, IKBKB, RELA, NFKB1	359	7	10614	16.894548348587346	0.7435972699946423	0.15359295185408933	0.15223372219166376
REACTOME_PATHWAY	R-HSA-933542~TRAF6 mediated NF-kB activation	6	0.7537688442211055	0.0012916395309222385	NFKBIA, IKBKB, MAVS, TRIM4, RELA, NFKB1	359	25	10614	7.095710306406686	0.7678789068760214	0.15359295185408933	0.15223372219166376
