Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:Ldh_1_C	5	0.5740528128587831	1.9008835917169457E-4	LDHB, LDHA, MDH1, MDH2, MDH1B	771	8	18300	14.834630350194553	0.41918568686572855	0.16293585863428667	0.16265080639734775
UP_SEQ_FEATURE	BINDING:NAD	12	1.377726750861079	2.2383977172014567E-4	LDHB, GLUD1, LDHA, AHCYL1, ALDH5A1, MDH1, PARP2, MDH2, DHRS7B, ME3, GAPDH, DLD	771	73	18300	3.9017109962155536	0.472605101074244	0.16293585863428667	0.16265080639734775
UP_SEQ_FEATURE	METAL:Calcium 1	24	2.755453501722158	2.703786924896873E-4	SYT5, PRKCG, CPNE5, KCNIP1, DGKB, HPCA, CPNE6, OGDHL, NCALD, RPH3A, SLC8A3, ANO1, VSNL1, CAPNS1, ALB, EFHD2, NUCB1, CHP1, CALM3, FKBP9, ESYT1, PPEF1, NPTXR, NPTX2	771	244	18300	2.3346303501945522	0.538303157568103	0.16293585863428667	0.16265080639734775
UP_KW_CELLULAR_COMPONENT	KW-0965~Cell junction	60	6.8886337543053955	2.7315122236545376E-4	SNAP25, ARF1, CHRM1, RAB3A, CLSTN3, DGKB, CHRM4, ICA1, RPH3A, TRIM9, NETO1, DLGAP1, ATP6V1E1, LZTS1, SH2D5, PPFIA2, PRKCG, CHRNB2, SVOP, SLC6A17, SLC30A3, SYP, GJD2, GAP43, ARHGEF9, OLFM3, GJD3, PLAA, CLDN16, ATP6V0C, STX1A, VAMP2, GPM6A, GRIA2, NRN1, CD99L2, CPLX1, DRP2, CACNG8, PAK1, SV2B, SV2A, PDZD11, PTK2B, PCDH1, GRIA3, ATP6V0A1, SYT5, GABRA1, GABBR1, PRRT2, NDFIP1, SLC8A3, COPS4, SYT12, ABI2, PTPRA, DMXL2, GJB5, CLDN34	701	849	16024	1.6154610022028097	0.01356656009418511	0.0027315122236545378	0.0024037307568159933
UP_SEQ_FEATURE	MOTIF:MREI motif	5	0.5740528128587831	3.307637616070545E-4	TUBB2B, TUBB2A, TUBB3, TUBB, TUBB4B	771	9	18300	13.186338089061826	0.6115066414474304	0.16293585863428667	0.16265080639734775
UP_SEQ_FEATURE	METAL:Calcium 2	24	2.755453501722158	3.42062684326704E-4	SYT5, PRKCG, CPNE5, KCNIP1, DGKB, HPCA, CPNE6, OGDHL, NCALD, RPH3A, SLC8A3, ANO1, VSNL1, CAPNS1, ALB, EFHD2, NUCB1, CHP1, CALM3, FKBP9, ESYT1, PPEF1, NPTXR, NPTX2	771	248	18300	2.296975021965608	0.6238556850130228	0.16293585863428667	0.16265080639734775
UP_KW_PTM	KW-0519~Myristate	20	2.2962112514351323	4.145498767085675E-4	ARF3, PRMT8, ARF1, HPCA, RFTN1, FRS3, PRKAB1, NCALD, ARL4D, MARCKS, ARL5C, BFSP1, VSNL1, CHCHD6, LANCL2, CHP1, PRKACA, LZTS1, CDK5R2, ARF5	588	179	13133	2.495534526659826	0.012362029286227316	0.006425523088982797	0.005803698273919945
UP_SEQ_FEATURE	LIPID:N-myristoyl glycine	19	2.1814006888633752	4.6084821006631637E-4	ARF3, PRMT8, HPCA, RFTN1, FRS3, PRKAB1, NCALD, ARL4D, MARCKS, ARL5C, BFSP1, VSNL1, CHCHD6, LANCL2, CHP1, PRKACA, LZTS1, CDK5R2, ARF5	771	176	18300	2.5623452423063315	0.7321713236384353	0.1881577406242189	0.18782856333131437
UP_SEQ_FEATURE	NP_BIND:GTP	26	2.9850746268656714	6.709399362725073E-4	ARF3, ARF1, RAB3A, RAB5C, DIRAS1, RND1, RAB44, ARL5C, OPA1, TUBB3, GBP4, GBP6, TUBB, MX1, TUBG2, TUBB4B, TUBG1, RAB11A, TUFM, ARL4D, TUBB2B, TUBB2A, RAB35, SRPRA, RAB5A, ARF5	771	293	18300	2.1062137289013427	0.8531274250142193	0.22412025548154962	0.2237281626623027
UP_KW_MOLECULAR_FUNCTION	KW-0021~Allosteric enzyme	9	1.0332950631458095	6.892330312982384E-4	PYGB, PAK1, PKM, PDE10A, BDH1, PAH, PFKM, CAMK1G, HK1	439	49	10864	4.545395379108363	0.05951811257598527	0.03067086989277161	0.03032625337712249
UP_KW_BIOLOGICAL_PROCESS	KW-0532~Neurotransmitter transport	8	0.9184845005740528	7.054213978162987E-4	SLC6A5, STX1B, SLC6A17, SV2B, SV2A, ICA1, CPLX1, STX1A	431	37	10360	5.197215777262181	0.08636652641999187	0.022573484730121558	0.022044418681759333
UP_SEQ_FEATURE	DOMAIN:Tubulin	6	0.6888633754305395	7.05767074644488E-4	TUBB2B, TUBB2A, TUBB3, TUBB, TUBG2, TUBG1	771	18	18300	7.911802853437095	0.8670516310555509	0.22412025548154962	0.2237281626623027
UP_SEQ_FEATURE	DOMAIN:Tubulin_C	5	0.5740528128587831	8.096669273204003E-4	TUBB2B, TUBB3, TUBB, TUBG2, TUBG1	771	11	18300	10.788822072868767	0.9012303966783601	0.2314028078281704	0.2309979743645102
UP_KW_PTM	KW-0007~Acetylation	180	20.66590126291619	8.201315475026505E-4	DMGDH, MYLK2, AHCYL1, GOLT1B, GLDC, PITPNA, CISD1, PREP, ENO1, BZW2, PHB2, HDDC3, CLGN, ACTG1, TXN2, RABGEF1, CAPNS1, ARHGDIA, CFL1, OSBP, PSMD1, UBAP2L, ATP6V1E1, MCCC2, ATP6V1G1, MECR, USP5, RSAD2, TPM3, VPS33B, COG1, LMO7, WBP11, TUFM, ACLY, PRPF4, MTHFD1, CDC37, SUB1, CHMP4B, PLAA, VDAC1, UQCRC2, PFN2, GPM6A, PSMD12, ENY2, GLO1, COPS7A, WDR61, TXN, SDSL, HIGD1A, PRDX2, LDHB, NLN, LDHA, ZMAT2, DPH2, VPS11, PGK1, NDUFV2, PLK4, XRCC6, NDFIP1, ADHFE1, ALYREF, IDH2, PYM1, DNAJC11, ACADSB, EIF2S1, CS, COPS4, GLUD1, TPX2, FIBP, BFSP1, UBLCP1, DLG3, ARPC3, UBE2N, ANP32E, CALM3, ACO2, NIT2, ITPA, GPI, PYGB, ARF1, SLC25A3, LDB1, FAF2, HMGB2, HMGB3, CROT, ZCCHC17, PRPF19, HK1, OPA1, ANXA6, EFHD2, EMD, BCAS2, DUSP4, BCKDHA, EIF5A, HMGCS1, PARP2, TUBB, PGAM1, EDF1, YWHAZ, MED29, NIPSNAP1, PSMA5, DDB1, TUBB2B, TUBB2A, SARS2, PKM, ALDH5A1, BDH1, ACOX1, IVD, MCM4, NDUFS1, ALDOC, MCM6, SLC25A5, ALDOA, GAPDH, DLD, SLC25A11, VAMP2, SF3B4, NAPA, FH, ECHS1, DCTN2, USP11, MAK16, ABRACL, PTGS2, PPP1R2, PAK1, TCEAL4, PSMB2, EIF4H, POLR2E, CLPTM1, BEND5, CBR3, CAP2, NDUFA7, YTHDF2, SGTB, NDUFA5, MDH1, MDH2, STAT1, UTP3, GSS, MX1, AHNAK2, IMMT, TUBB4B, RAB11A, ASS1, TARBP1, PDP1, POLR3A, GSTA4, CENPH, APEX1, TRIM35, ESYT1, SFTPA1, PFKM, CRAT	588	3258	13133	1.2339797797572067	0.0243135858575122	0.008474692657527389	0.007654561110024738
UP_SEQ_FEATURE	NP_BIND:NAD	12	1.377726750861079	0.0011384495035102935	LDHB, GLUD1, LDHA, AHCYL1, ALDH5A1, MDH1, BDH1, PARP2, MDH2, VDAC1, GAPDH, DLD	771	88	18300	3.2366466218606296	0.961440090954916	0.29578988009385626	0.29527240304680613
UP_SEQ_FEATURE	DOMAIN:Sushi	9	1.0332950631458095	0.0013809919384658192	SELP, FBLN7, TPO, GABBR1, SUSD4, SEZ6L2, SELE, PAMR1, CSMD1	771	52	18300	4.108051481592338	0.9807376482191966	0.3289062466779426	0.3283308333702485
UP_SEQ_FEATURE	DOMAIN:TIL 2	4	0.4592422502870264	0.002286922176773281	MUC5B, MUC5AC, OTOGL, TECTA	771	7	18300	13.563090605892162	0.9985605708735056	0.46685882722985983	0.46604206930958364
UP_SEQ_FEATURE	DOMAIN:TIL 1	4	0.4592422502870264	0.002286922176773281	MUC5B, MUC5AC, OTOGL, TECTA	771	7	18300	13.563090605892162	0.9985605708735056	0.46685882722985983	0.46604206930958364
UP_SEQ_FEATURE	DOMAIN:CUB	8	0.9184845005740528	0.0025537380617814873	NRP1, NETO1, KREMEN2, SEZ6L2, PAMR1, CSMD1, DCBLD1, LRP12	771	45	18300	4.219628188499783	0.9993297894305563	0.4865722253714327	0.48572097935083886
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	355	40.7577497129736	0.0029907185194339827	AHCYL1, TFRC, PGAP3, SLC35B1, CPNE6, CISD1, GHITM, ENO1, PHB2, HTR6, CAPNS1, ADGRA1, SCN11A, NIPAL2, PSMD1, ATP6V1E1, PRKACA, PRKCG, GABARAPL1, ATP6V1G1, ATP6V1G2, ST6GAL2, SLC6A17, RSAD2, ACSL6, COG1, FRS3, SYTL2, STX1B, FNDC4, VDAC1, CYP2E1, UQCRC2, LETMD1, VPS25, STX1A, NGEF, PFN2, ASTN1, GPM6A, NRN1, MAGED1, HHLA2, SLC45A1, CEND1, CD99L2, NEU3, APOO, LDHB, LDHA, PCNX2, CYP4X1, RDH12, TSPAN7, VPS11, SCN3B, ATP6V0A1, ST3GAL3, PRRT2, NDFIP1, EDEM1, TPBGL, SLC16A14, EXT1, CS, SLC6A5, FIBP, CALY, DCHS2, GJB5, FXYD7, ALDH18A1, PAM, SLC44A5, PIGS, ROBO2, NRP1, NRSN2, ARF1, NRSN1, SPEF1, PTPRQ, DIRAS1, SPIN3, ICA1, PIGZ, ABCC11, ABCC12, CHL1, STBD1, CHMP1B, SLC22A18, CD38, DLGAP1, CTSG, CCR6, XXYLT1, BBS5, EMD, BBS4, COX8A, EIF5AL1, PRMT8, LYNX1, TACR2, TIMM23, SLC39A10, SORCS1, KREMEN2, SYP, SORCS3, F3, GFRA2, TMEM150C, ANO3, GJD2, ANO1, F8, OR6X1, GJD3, BDH1, CCKBR, CLDN16, PLCB1, FATE1, ATP6V0C, VAMP2, ARF5, NAPA, AMIGO2, ZDHHC23, ADAM21, TIMM10, PTGS2, TM9SF4, DRP2, PAK1, TMEM169, EXTL1, SAMM50, PDZD11, NCR3LG1, GPC1, CLPTM1, SUSD4, GCNT4, SPTSSB, CHML, EMC7, GPC6, CSMD1, IL12RB2, CAP2, IL33, GABRA1, GABBR1, CD70, KCNB2, GBF1, RFTN1, NMNAT2, GPR3, RAB11A, DCBLD1, RGP1, SLC8A3, MAS1, TTC8, SPCS1, CLDN34, PNPLA3, NUCB1, COPG1, ESYT1, CRAT, CDK5R2, GRINA, PCDHB18P, RTL1, CHRM1, RAB3A, GOLT1B, CLSTN3, DGKB, CHRM4, MPV17L2, IL1RAP, SERTM1, CLGN, RPH3A, LAPTM4B, RAB44, SLN, FAM162A, CHCHD6, CFL1, OSBP, SLC16A6, CHP1, NRCAM, LZTS1, SLC25A44, TCP11, TECTA, RGS7, CHRNB2, MLIP, SLC30A8, SLC30A3, ATG9B, APLP2, VPS33B, ADAM11, LMO7, KMO, CACNB1, CLIP3, OXA1L, TMX4, TMX3, DNAJC30, SCN8A, EOGT, RAB35, CHMP4B, PRTN3, SCG3, RELL2, NPTXR, CLEC4F, RHCE, GRIA2, RTN1, RAB5C, KCNE5, ABHD2, HPCA, SEZ6L2, HIGD1A, MCHR1, TMEM241, MCHR2, SLC9A1, KCNV1, TPO, DPP6, TMEM247, ADGRG5, DHRS7B, SLC38A7, NDUFV2, ATP6V1D, CD300LG, GRIA3, SYT5, KCNF1, C3ORF80, BDNF, OSBPL3, CRIM1, DNAJC11, CYP4F11, SELE, MANBAL, TMEM231, SELP, BFSP1, PTPRA, FAM163B, RCAN2, NOXA1, DMXL2, SRPRA, MANSC1, REEP6, MAP3K13, RAB5A, LRP12, OSCP1, SNAP25, SLC25A3, ADRA1D, RABEPK, HK1, RND1, SPRED3, UNC80, TMEM222, OPA1, NETO1, GRM8, EFHD2, PDE4A, ACP2, ME3, EIF5A, HGSNAT, SVOP, COL25A1, SGIP1, SH2D3C, HTR3B, DDOST, ARL4D, GAP43, LMBRD2, DCT, LANCL2, CNGB3, NDUFS1, SLC25A5, GAPDH, SLC25A11, CAMK1G, RNFT2, DCTN2, TM2D2, NDUFB5, CLEC2L, LRTM2, NRXN3, RNF4, LRP8, TGFBR3L, IL1RL2, GNG3, CACNG8, SV2B, SV2A, PTK2B, RGS20, CACNG1, LRRC8B, PCDH1, CACNG3, GBP4, SLC35A2, NDUFA7, NDUFA6, NDUFA5, KCNIP1, TRPA1, PCDHGC5, SLC12A1, MX1, IMMT, EFR3B, SORL1, MGAT4C, PNKD, MARCKS, SYT12, ATP13A2, SEC24D, CD244	701	7280	16024	1.1146791867191295	0.13908541401250407	0.024922654328616525	0.02193193580918254
UP_SEQ_FEATURE	DOMAIN:Ldh_1_N	4	0.4592422502870264	0.003545022467457169	LDHB, LDHA, MDH1, MDH2	771	8	18300	11.86770428015564	0.9999609112272332	0.6018394585281482	0.6007865553466784
UP_SEQ_FEATURE	BINDING:Substrate	38	4.3628013777267505	0.0035798708169973827	FH, AHCYL1, DHRS11, GLO1, ENO1, PTGS2, NEU3, LDHB, LDHA, RDH12, DHRS7B, PGK1, ARSG, CBR3, USP5, MDH1, IDH3G, MDH2, PGAM1, GSS, GPCPD1, ACADSB, EXT1, F7, GLUD1, GLUD2, PKM, ALDH5A1, BDH1, GSTA4, PTPRA, IVD, ALDOC, ALDH18A1, ACO2, ALDOA, PAM, PFKM	771	551	18300	1.63692472829733	0.9999646293413331	0.6018394585281482	0.6007865553466784
UP_SEQ_FEATURE	DOMAIN:VWFD 4	4	0.4592422502870264	0.005152151820514481	MUC5B, MUC5AC, OTOGL, TECTA	771	9	18300	10.54907047124946	0.9999996122530995	0.774992100159494	0.7736362707330429
UP_SEQ_FEATURE	REPEAT:BNR 3	4	0.4592422502870264	0.005152151820514481	NEU3, SORCS1, SORCS3, SORL1	771	9	18300	10.54907047124946	0.9999996122530995	0.774992100159494	0.7736362707330429
UP_KW_PTM	KW-0558~Oxidation	7	0.8036739380022963	0.005536253328520434	BRF2, TRPA1, HMGB2, HMGB3, MPO, GAPDH, ACTG1	588	37	13133	4.225546975546975	0.1534187133937598	0.04290596329603336	0.03875377329964304
UP_KW_BIOLOGICAL_PROCESS	KW-0276~Fatty acid metabolism	15	1.7221584385763489	0.005681414621062525	ECHS1, MECR, PRKAG1, ACSL6, ALOX12B, CROT, CYP4F11, PTGS2, BAAT, ACADSB, PRKAB1, ACOX1, IVD, CYP2E1, CRAT	431	157	10360	2.2965404111309793	0.5177510245560517	0.13416006541509648	0.13101568888193016
UP_KW_CELLULAR_COMPONENT	KW-0493~Microtubule	23	2.640642939150402	0.006073992078377909	GABARAPL1, DCTN2, SPEF1, NICN1, TUBB, TUBG2, TUBB4B, TUBG1, KIF17, DYNC2LI1, RP1L1, TPX2, TUBB2B, EML6, TUBB2A, TUBB3, PRC1, MAPRE3, NEK2, KIF2B, TRIM54, DNAL4, EMD	701	281	16024	1.8710027870708341	0.2626006615677443	0.04338565770269935	0.03817937877837543
UP_SEQ_FEATURE	REPEAT:BNR 1	4	0.4592422502870264	0.007131814050978563	NEU3, SORCS1, SORCS3, SORL1	771	10	18300	9.494163424124514	0.999999998693292	0.9706059313188921	0.9689078803543734
UP_SEQ_FEATURE	REPEAT:BNR 2	4	0.4592422502870264	0.007131814050978563	NEU3, SORCS1, SORCS3, SORL1	771	10	18300	9.494163424124514	0.999999998693292	0.9706059313188921	0.9689078803543734
UP_KW_BIOLOGICAL_PROCESS	KW-0679~Respiratory chain	8	0.9184845005740528	0.0073297680683036695	NDUFA7, NDUFA6, NDUFA5, NDUFB5, NDUFS1, UQCRC2, NDUFV2, HIGD1A	431	55	10360	3.49630879561274	0.610022268259063	0.13416006541509648	0.13101568888193016
UP_KW_BIOLOGICAL_PROCESS	KW-0249~Electron transport	11	1.2629161882893225	0.007336878577388089	NDUFA7, TMX4, NDUFA6, NDUFA5, NDUFB5, NDUFS1, UQCRC2, TXN, NDUFV2, HIGD1A, TXN2	431	98	10360	2.6980444149817697	0.6103796628298284	0.13416006541509648	0.13101568888193016
UP_KW_MOLECULAR_FUNCTION	KW-0456~Lyase	15	1.7221584385763489	0.007583200019234349	XRCC6, FH, ECHS1, SDS, RSAD2, GLO1, ALOX12B, ENO1, SDSL, ACLY, CRY2, ALDOC, ACO2, ALDOA, PAM	439	167	10864	2.2227981394841296	0.49210308822486715	0.22496826723728572	0.2224405338975409
UP_KW_PTM	KW-0379~Hydroxylation	13	1.4925373134328357	0.00838161431620917	GPI, TRPA1, COL25A1, COL12A1, ENO1, OTOL1, F7, GLUD1, PKM, PGK1, SFTPA1, ALDOA, PFKM	588	122	13133	2.3799626407940226	0.22315010051745887	0.05196600876049686	0.046937040170771355
UP_SEQ_FEATURE	DOMAIN:Sushi 2	7	0.8036739380022963	0.008789274781203612	SELP, GABBR1, SUSD4, SEZ6L2, SELE, PAMR1, CSMD1	771	43	18300	3.8639037191204415	0.9999999999889743	1.0	0.9985999299964998
UP_SEQ_FEATURE	DOMAIN:Sushi 1	7	0.8036739380022963	0.008789274781203612	SELP, GABBR1, SUSD4, SEZ6L2, SELE, PAMR1, CSMD1	771	43	18300	3.8639037191204415	0.9999999999889743	1.0	0.9985999299964998
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin); alternate	7	0.8036739380022963	0.008789274781203612	ACLY, TUBB2B, TUBB2A, TUBB, CISD1, CALM3, VDAC1	771	43	18300	3.8639037191204415	0.9999999999889743	1.0	0.9985999299964998
UP_SEQ_FEATURE	DOMAIN:VWFD 1	4	0.4592422502870264	0.009502619222547547	MUC5B, MUC5AC, OTOGL, TECTA	771	11	18300	8.631057658295012	0.9999999999985912	1.0	0.9985999299964998
UP_SEQ_FEATURE	DOMAIN:VWFD 2	4	0.4592422502870264	0.009502619222547547	MUC5B, MUC5AC, OTOGL, TECTA	771	11	18300	8.631057658295012	0.9999999999985912	1.0	0.9985999299964998
UP_SEQ_FEATURE	DOMAIN:VWFD 3	4	0.4592422502870264	0.009502619222547547	MUC5B, MUC5AC, OTOGL, TECTA	771	11	18300	8.631057658295012	0.9999999999985912	1.0	0.9985999299964998
UP_KW_BIOLOGICAL_PROCESS	KW-0406~Ion transport	39	4.477611940298507	0.010148761962637112	GRIA2, KCNE5, SLC9A1, KCNV1, CACNG8, SCN11A, SLC22A18, SLC38A7, CACNG1, LRRC8B, ATP6V1E1, SCN3B, CACNG3, ATP6V1D, GRIA3, ATP6V0A1, CHRNB2, KCNF1, GABRA1, ATP6V1G1, SLC30A8, ATP6V1G2, TRPA1, KCNIP1, SLC30A3, KCNB2, SLC12A1, SLC39A10, HTR3B, CACNB1, SLC8A3, ANO1, SCN8A, LCN2, CNGB3, FXYD7, VDAC1, CLDN16, ATP6V0C	431	621	10360	1.509577771052602	0.7290113401079188	0.16238019140219379	0.15857440566620487
