Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0131~Cell cycle	24	6.169665809768637	8.796127624401336E-4	RBM38, CDK11A, CDKN2C, ANAPC16, MCM8, UHRF1, FOXO4, FOXN3, SPOUT1, SGO1, CCNA2, STAG1, RBL1, TFDP2, ZFYVE19, CDC26, SPECC1L, SPDYA, CDK2AP1, RCC1, EP300, JTB, GMNC, BANP	187	679	11187	2.1145282855410206	0.06797905176325048	0.023456340331736898	0.023456340331736898
GOTERM_CC_DIRECT	GO:0000785~chromatin	30	7.712082262210797	0.0010686481056576451	ATF1, CALCOCO1, UHRF1, MAX, FOXO4, TFCP2L1, HIF3A, PPP4R2, MXI1, RCC1, PKNOX1, ZBED6, DFFB, CREBBP, SMAD4, ZHX3, FOXJ1, ZBTB34, PROX2, FOXN3, ETV4, KLF15, ARID1B, SIRT1, OVOL3, STAG1, LBX2, RBL1, TFDP2, JDP2	304	1057	20472	1.9113180301747748	0.29051751211013876	0.11434534730536802	0.11398913127014881
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	28	7.197943444730077	0.0012037626832468353	HDAC4, KANK2, CTBP2, ZBTB25, UHRF1, MAX, GPS2, TFCP2L1, ZBTB2, FLCN, NRIP2, MXI1, EP300, ZNF568, ZBED6, ZNF202, CREBBP, SMAD4, NCOA5, ZBTB16, FOXJ1, ZBTB34, SIRT1, RBL1, ZNF558, TAF3, JDP2, ZNF431	286	967	19256	1.9495375358870706	0.8377758988310255	0.5479556908133414	0.5479556908133414
GOTERM_BP_DIRECT	GO:1900034~regulation of cellular response to heat	4	1.0282776349614395	0.001279346170396779	CREBBP, DNAJB6, EP300, SIRT1	286	15	19256	17.954312354312354	0.8552937568587022	0.5479556908133414	0.5479556908133414
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	51	13.110539845758353	0.0014864935592231463	ATF1, ZBTB25, MCM8, POGK, HP1BP3, TFCP2L1, ZNF81, ZNF605, ZNF768, RCC1, ZNF568, PKNOX1, ZNF202, TOP3B, ZHX3, ZBTB34, PROX2, ARID1B, ETV4, KLF15, ZNF718, TFDP2, ZNF558, DNA2, JDP2, ZNF431, ZNF592, ZNF790, MAX, UHRF1, CXXC1, ZBTB44, FOXO4, ZBTB2, ZBTB40, ZNF704, MXI1, ZNF701, ZBED6, NHEJ1, BANP, SMAD4, ZBTB16, FOXJ1, MND1, ZIC5, FOXN3, RAD52, LBX2, ZNF37A, POLE2	187	2090	11655	1.5208786428882122	0.0881056757792541	0.04682454711552911	0.04682454711552911
GOTERM_BP_DIRECT	GO:0030511~positive regulation of transforming growth factor beta receptor signaling pathway	5	1.2853470437017995	0.0015359063179204507	FLCN, SMAD4, CREBBP, EP300, NPNT	286	34	19256	9.901275195392843	0.9018247779803739	0.5479556908133414	0.5479556908133414
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	32	8.226221079691516	0.00181442281726272	ATF1, HDAC4, CALCOCO1, CTBP2, UHRF1, MAX, IHH, GPS2, FOXO4, TFCP2L1, FLCN, EP300, PKNOX1, RBM14, CREBBP, SMAD4, NCOA6, ZBTB16, SERPINF2, FOXJ1, NPNT, ETV4, KLF15, SIRT1, JMJD6, NFKBIA, MC1R, TFDP2, ZNF814, ASXL2, RAF1, RHOQ	286	1201	19256	1.793936288524132	0.935575869767714	0.5479556908133414	0.5479556908133414
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	33	8.483290488431876	0.0020650248037853798	ATF1, HDAC4, CALCOCO1, ZNF790, ZBTB25, FOXO4, TFCP2L1, HIF3A, ZBTB40, ZBTB2, ZNF81, ZNF704, ZNF605, MXI1, ZNF701, ZNF568, PKNOX1, ZNF202, SMAD4, ZBTB16, FOXJ1, ZBTB34, PROX2, ZIC5, ETV4, KLF15, SIRT1, OVOL3, ZNF718, ZNF37A, ZNF814, JDP2, ZNF431	292	1207	18811	1.7613095981205522	0.6159932072561438	0.5170332102777612	0.5170332102777612
INTERPRO	IPR013087:Zinc finger C2H2-type/integrase DNA-binding domain	24	6.169665809768637	0.002159950069577866	ZNF592, ZHX3, ZNF790, ZBTB25, ZBTB16, ZBTB34, ZIC5, ZBTB44, KLF15, OVOL3, ZBTB40, ZBTB2, ZNF718, ZNF81, ZNF37A, ZNF704, ZNF814, ZNF605, ZNF768, ZNF701, ZNF558, ZNF568, ZNF202, ZNF431	282	814	19116	1.9986408071514454	0.6968664894523461	1.0	1.0
GOTERM_CC_DIRECT	GO:0005667~transcription factor complex	11	2.827763496143959	0.0024117901862815783	ATF1, RBM14, SMAD4, CREBBP, RBL1, TFDP2, NCOA6, EP300, GPS2, NAA16, PKNOX1	304	231	20472	3.206766917293233	0.5393513799371361	0.19354616244909667	0.19294321490252625
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	17	4.370179948586118	0.00260200061554976	CREBBP, SMAD4, CALCOCO1, CTBP2, NCOA5, MCM8, NCOA6, HP1BP3, STAG1, SCML2, ASXL2, RCC1, EP300, GMNC, PKNOX1, JDP2, ZNF431	292	467	18811	2.345098413070898	0.7006962570174853	0.5170332102777612	0.5170332102777612
GOTERM_BP_DIRECT	GO:0007049~cell cycle	14	3.5989717223650386	0.0027984843087901896	RBM38, CDKN2C, ANAPC16, MCM8, UHRF1, SPOUT1, RBL1, TFDP2, CDC26, SPECC1L, CDK2AP1, EP300, GMNC, BANP	286	359	19256	2.625630636772698	0.985471385408823	0.7042852177121977	0.7042852177121977
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	59	15.167095115681233	0.00335010719402437	CALCOCO1, ZBTB25, ZMYND8, IHH, TRIM8, ZC3H12C, SMPD4, ZNF81, ZNF605, PAPOLA, ZNF768, EP300, ZNF568, ZNF202, ZHX3, OVCH2, MSL2, ZBTB34, KLF15, SIRT1, OVOL3, MOB3A, RNF169, ZNF718, RASA4, ZC3H11A, ZFYVE19, CTDSP2, ZNF558, DNA2, RAF1, CARS2, ZNF431, ZNF592, ZNF790, UHRF1, CXXC1, AGAP1, ZBTB44, ZBTB2, ZBTB40, MGC16025, ZNF704, NT5DC2, ZNF701, TRPM7, ZBED6, CREBBP, SMAD4, USP21, ZBTB16, ZIC5, PAN2, ZNF37A, ITGA10, ZNF814, ASXL2, SNRNP48, TAF3	292	2642	18811	1.4386270778675352	0.7885366588140758	0.5170332102777612	0.5170332102777612
SMART	SM00355:ZnF_C2H2	23	5.912596401028278	0.0033844756331150205	ZNF592, ZHX3, ZNF790, ZBTB25, ZBTB16, ZBTB34, ZIC5, ZBTB44, KLF15, OVOL3, ZBTB40, ZBTB2, ZNF718, ZNF81, ZNF37A, ZNF814, ZNF605, ZNF768, ZNF701, ZNF558, ZNF568, ZNF202, ZNF431	160	769	10337	1.9323065669700907	0.37999047962393107	0.4772110642692179	0.4772110642692179
GOTERM_MF_DIRECT	GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding	33	8.483290488431876	0.0049551988786216165	ATF1, ZNF790, MAX, FOXO4, TFCP2L1, HIF3A, ZBTB40, ZNF81, ZNF605, MXI1, ZNF768, ZNF701, ZNF568, PKNOX1, ZBED6, ZNF202, SMAD4, ZHX3, FOXJ1, ZBTB34, PROX2, FOXN3, ZIC5, ETV4, KLF15, OVOL3, LBX2, ZNF718, ZNF37A, TFDP2, ZNF558, JDP2, ZNF431	292	1279	18811	1.6621584714085273	0.8997371637550451	0.5735642702004521	0.5735642702004521
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	9	2.313624678663239	0.0058418878660168125	CLN3, GAS2L3, SMTN, DNAJB6, SPECC1L, TRIP10, PDE4DIP, FOXJ1, RHOQ	286	182	19256	3.329439790978253	0.9998562044196142	1.0	1.0
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	26	6.683804627249357	0.00620936049185963	ZNF790, TRRAP, POGK, ZMYND8, HP1BP3, CXXC1, FOXO4, HIF3A, ZNF81, ZNF701, ZNF568, PKNOX1, ZNF202, CDK11A, DAXX, CREBBP, SMAD4, PROX2, FOXN3, ZNF718, ADORA2A, ZNF37A, TFDP2, ZNF814, ASXL2, ZNF431	286	985	19256	1.7772035071527457	0.9999177185860194	1.0	1.0
KEGG_PATHWAY	hsa05166:Human T-cell leukemia virus 1 infection	10	2.570694087403599	0.006942784583989786	NFKBIA, CCNA2, SMAD4, CREBBP, CDKN2C, ANAPC16, TRRAP, CDC26, EP300, GPS2	126	222	8156	2.9157729157729158	0.7928975154961707	0.7845346579908458	0.7845346579908458
GOTERM_MF_DIRECT	GO:0003713~transcription coactivator activity	11	2.827763496143959	0.007087454580759385	TRIM8, DAXX, CALCOCO1, CREBBP, CTBP2, USP21, NCOA6, EP300, GPS2, SIRT1, ARID1B	292	258	18811	2.746641711797812	0.9628642596302196	0.5755480702254215	0.5755480702254215
BIOCARTA	h_nthiPathway:NFkB activation by Nontypeable Hemophilus influenzae	4	1.0282776349614395	0.007306539166056136	NFKBIA, SMAD4, CREBBP, EP300	29	24	1623	9.327586206896552	0.5697275671021923	0.8402520040964556	0.8402520040964556
GOTERM_BP_DIRECT	GO:0035360~positive regulation of peroxisome proliferator activated receptor signaling pathway	3	0.7712082262210797	0.007337171696305464	ASXL2, GPS2, ALOX15B	286	9	19256	22.442890442890445	0.999985186533768	1.0	1.0
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	14	3.5989717223650386	0.007993729942094841	DFFB, DAXX, MCM8, NCOA6, PDE4DIP, CASC3, FOXO4, SIRT1, TSPAN10, NFKBIA, FLCN, CABYR, ADORA2A, RAF1	292	390	18811	2.3125570776255704	0.9756681492559437	0.5755480702254215	0.5755480702254215
GOTERM_CC_DIRECT	GO:0000123~histone acetyltransferase complex	4	1.0282776349614395	0.008824408049776373	CREBBP, TRRAP, EP300, KANSL1L	304	29	20472	9.288566243194191	0.941877775308816	0.5665269967956431	0.5647621151856879
GOTERM_BP_DIRECT	GO:0030183~B cell differentiation	6	1.5424164524421593	0.00901477971080618	HDAC4, FZD9, EP300, GPS2, NHEJ1, TSHR	286	86	19256	4.697349162465442	0.9999988480387534	1.0	1.0
GOTERM_MF_DIRECT	GO:0003677~DNA binding	32	8.226221079691516	0.009357072777270254	ZNF592, UHRF1, MCMDC2, MCM8, MAX, POGK, HP1BP3, CXXC1, ZBTB44, FOXO4, DNAJB6, ZNF768, EP300, PKNOX1, ZNF202, BANP, TOP3B, DFFB, CERS4, SMAD4, ZHX3, ZBTB16, FOXJ1, PROX2, ARID1B, RAD52, TFDP2, POLE2, ASXL2, DNA2, DNASE1, JDP2	292	1286	18811	1.603016681224568	0.9871282586983455	0.5755480702254215	0.5755480702254215
GOTERM_MF_DIRECT	GO:0031491~nucleosome binding	4	1.0282776349614395	0.009944675079488926	RNF169, HP1BP3, RCC1, ARID1B	292	29	18811	8.88568729333963	0.9902201589059626	0.5755480702254215	0.5755480702254215
GOTERM_MF_DIRECT	GO:0003714~transcription corepressor activity	9	2.313624678663239	0.01150432691311125	HDAC4, DAXX, CREBBP, CTBP2, NCOA5, ZMYND8, GPS2, TOB2, SIRT1	292	196	18811	2.9581178361755662	0.9952867581265441	0.5918337067522788	0.5918337067522788
GOTERM_BP_DIRECT	GO:0032007~negative regulation of TOR signaling	4	1.0282776349614395	0.011590020084725709	FLCN, DDIT4, AKT1S1, SIRT1	286	32	19256	8.416083916083917	0.9999999773507454	1.0	1.0
GOTERM_BP_DIRECT	GO:0046513~ceramide biosynthetic process	4	1.0282776349614395	0.01261192180709134	P2RX7, CERS4, SMPD4, CERS1	286	33	19256	8.16105107014198	0.9999999952499563	1.0	1.0
GOTERM_BP_DIRECT	GO:0048011~neurotrophin TRK receptor signaling pathway	3	0.7712082262210797	0.01528942200778992	DDIT4, AKT1S1, RAF1	286	13	19256	15.537385691231846	0.9999999999212971	1.0	1.0
GOTERM_CC_DIRECT	GO:0072686~mitotic spindle	7	1.7994858611825193	0.01805105964236602	FLCN, TFDP2, TUBB1, CXCR2, CCDC117, SPOUT1, IL17RB	304	140	20472	3.3671052631578946	0.9971123884763615	0.9657316908665821	0.9627231809261877
INTERPRO	IPR000210:BTB/POZ-like	8	2.056555269922879	0.018361613402190814	ZBTB25, ZBTB16, KCTD14, ZBTB34, BTBD7, ZBTB44, ZBTB40, ZBTB2	282	182	19116	2.9796586392331075	0.9999639216887614	1.0	1.0
KEGG_PATHWAY	hsa04916:Melanogenesis	6	1.5424164524421593	0.019215367876230648	CREBBP, MC1R, FZD9, EP300, CALML4, RAF1	126	101	8156	3.845355964167845	0.9875363450791447	1.0	1.0
SMART	SM00225:BTB	8	2.056555269922879	0.019454439339131446	ZBTB25, ZBTB16, KCTD14, ZBTB34, BTBD7, ZBTB44, ZBTB40, ZBTB2	160	177	10337	2.9200564971751413	0.9373448651696374	1.0	1.0
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	14	3.5989717223650386	0.019669872827946654	KANK2, RBM38, HDAC4, GDF11, SMAD4, CDKN2C, CTBP2, ZBTB16, FOXO4, TOB2, ALOX15B, ADORA2A, GNRH1, RAF1	286	459	19256	2.0535978183037007	0.9999999999999062	1.0	1.0
GOTERM_BP_DIRECT	GO:0045820~negative regulation of glycolytic process	3	0.7712082262210797	0.0201861003323977	HDAC4, FLCN, DDIT4	286	15	19256	13.465734265734266	0.9999999999999577	1.0	1.0
INTERPRO	IPR011333:BTB/POZ fold	8	2.056555269922879	0.02309344057677615	ZBTB25, ZBTB16, KCTD14, ZBTB34, BTBD7, ZBTB44, ZBTB40, ZBTB2	282	191	19116	2.839255876127882	0.999997494639804	1.0	1.0
UP_KW_LIGAND	KW-0479~Metal-binding	73	18.76606683804627	0.02346941125703767	ITSN2, CALCOCO1, ZBTB25, ZMYND8, IHH, PLOD1, TRIM8, ZC3H12C, ADAMTS2, SMPD4, ZNF81, TRIM4, ZNF605, PAPOLA, ZNF768, EP300, ZNF568, ZNF202, ZHX3, OVCH2, MSL2, ZBTB34, KLF15, SIRT1, OVOL3, JMJD6, MOB3A, RNF169, ZNF718, RASA4, ZC3H11A, ZFYVE19, CTDSP2, ZNF558, MMP19, S100A4, DNA2, RAF1, CARS2, ZNF431, HDAC4, ZCCHC8, ZNF592, ZNF790, UHRF1, CXXC1, AGAP1, ZBTB44, ZBTB2, ZBTB40, MGC16025, ZNF704, NT5DC2, STK38, ZNF701, TRPM7, PLCG1, ZBED6, CREBBP, SMAD4, USP21, ZBTB16, CYP4B1, ZIC5, ALOX15B, PAN2, CABYR, ZNF37A, ITGA10, ZNF814, ASXL2, SNRNP48, TAF3	108	3922	6822	1.17571817100119	0.4208719672062846	0.2698982294559332	0.2698982294559332
KEGG_PATHWAY	hsa04922:Glucagon signaling pathway	6	1.5424164524421593	0.024002236812112356	GYS2, CREBBP, EP300, PPP4R3A, CALML4, SIRT1	126	107	8156	3.6297285269247883	0.9958749059998636	1.0	1.0
GOTERM_MF_DIRECT	GO:0002039~p53 binding	5	1.2853470437017995	0.024273523575437633	DAXX, CREBBP, EP300, SIRT1, TAF3	292	71	18811	4.536706540613544	0.9999885473612206	1.0	1.0
GOTERM_CC_DIRECT	GO:0016607~nuclear speck	13	3.3419023136246784	0.027643829493262433	HDAC4, PNISR, RBM14, POLDIP3, ZBTB16, HP1BP3, CXXC1, PPP4R3A, CASC3, FOXO4, HIF3A, KLF15, RAF1	304	432	20472	2.026498538011696	0.9998764208425489	1.0	1.0
GOTERM_MF_DIRECT	GO:0016407~acetyltransferase activity	3	0.7712082262210797	0.027832577885043144	CREBBP, EP300, NAA16	292	17	18811	11.368452860596292	0.9999978908259822	1.0	1.0
PIR_SUPERFAMILY	PIRSF037709:cyclin-dependent kinase 2-associated protein 2	2	0.5141388174807198	0.029105631192161984	CDK2AP2, CDK2AP1	27	2	1774	65.70370370370371	0.4930611325416967	0.6508420508183309	0.6508420508183309
INTERPRO	IPR000174:CXC chemokine receptor 1/2	2	0.5141388174807198	0.029184131662305518	CXCR1, CXCR2	282	2	19116	67.7872340425532	0.9999999206493911	1.0	1.0
INTERPRO	IPR017266:Cyclin-dependent kinase 2-associated protein 2	2	0.5141388174807198	0.029184131662305518	CDK2AP2, CDK2AP1	282	2	19116	67.7872340425532	0.9999999206493911	1.0	1.0
INTERPRO	IPR013178:Histone H3-K56 acetyltransferase, RTT109	2	0.5141388174807198	0.029184131662305518	CREBBP, EP300	282	2	19116	67.7872340425532	0.9999999206493911	1.0	1.0
INTERPRO	IPR012918:RTP801-like	2	0.5141388174807198	0.029184131662305518	DDIT4, DDIT4L	282	2	19116	67.7872340425532	0.9999999206493911	1.0	1.0
INTERPRO	IPR014744:Nuclear receptor coactivator, CREB-bp-like, interlocking	2	0.5141388174807198	0.029184131662305518	CREBBP, EP300	282	2	19116	67.7872340425532	0.9999999206493911	1.0	1.0
INTERPRO	IPR003101:Coactivator CBP, KIX domain	2	0.5141388174807198	0.029184131662305518	CREBBP, EP300	282	2	19116	67.7872340425532	0.9999999206493911	1.0	1.0
INTERPRO	IPR010303:Domain of unknown function DUF902, CREBbp	2	0.5141388174807198	0.029184131662305518	CREBBP, EP300	282	2	19116	67.7872340425532	0.9999999206493911	1.0	1.0
INTERPRO	IPR000197:Zinc finger, TAZ-type	2	0.5141388174807198	0.029184131662305518	CREBBP, EP300	282	2	19116	67.7872340425532	0.9999999206493911	1.0	1.0
GOTERM_BP_DIRECT	GO:0038112~interleukin-8-mediated signaling pathway	2	0.5141388174807198	0.029382863342463695	CXCR1, CXCR2	286	2	19256	67.32867132867133	1.0	1.0	1.0
BIOCARTA	h_relaPathway:Acetylation and Deacetylation of RelA in The Nucleus	3	0.7712082262210797	0.02967280638425466	NFKBIA, CREBBP, EP300	29	16	1623	10.49353448275862	0.9686964699280243	0.9420865040042632	0.9420865040042632
