log2FoldChange padj Yekutielipval pval genes gene_type
277 -1.32986457684557 0.00742642009366028 0.0961373522278549 0.000191993358511087 TPO downregulated
278 -0.668903713878045 0.00742642009366028 0.0961373522278549 0.00019210438002678 NRP1 downregulated
279 -0.838091966597089 0.00742642009366028 0.0961373522278549 0.000192274385126171 DIRAS1 downregulated
280 -1.28683862652034 0.00763438182623941 0.0988308257464064 0.00019912277477462 DUSP4 downregulated
281 -0.658779071947564 0.00765387142137006 0.099084125242718 0.000200518513138413 RGS7 downregulated
282 -0.358800901860275 0.00765387142137006 0.099084125242718 0.000200732016468784 PRPF4 downregulated
283 -0.277631750464554 0.00803967835690617 0.104080696648637 0.000213163069059266 ABHD2 downregulated
284 -1.627582597941 0.00804027573013251 0.104089779452877 0.000214016855978339 ALB downregulated
285 -1.6966107709677 0.00804027573013251 0.104089779452877 0.000214720888990929 LOC728084 downregulated
286 -0.368160687302461 0.0080662304005994 0.104426125193433 0.000215800765380182 PHB2 downregulated
287 -0.424382277875016 0.00809835854816291 0.104842394521583 0.000217048589366787 FBXO9 downregulated
288 -1.23411507889069 0.00814256387294214 0.105415018503867 0.000218623760312969 CPXM1 downregulated
289 -0.487533329056317 0.00879669758866642 0.113685899988283 0.000239139259374496 RASAL2 downregulated
290 -1.31492018160118 0.00883462062962544 0.114176712632747 0.000240593782309405 HSPB3 downregulated
291 -0.537677500307508 0.00891111156064969 0.115166682636174 0.000243302249295182 MPPED2 downregulated
292 -0.673381369913245 0.00892724601613811 0.115382841604385 0.000248284085212141 GRM8 downregulated
293 -1.92657109454625 0.00892724601613811 0.115382841604385 0.000245817653841264 LINC01164 downregulated
294 -0.622854539987822 0.00892724601613811 0.115382841604385 0.000245280914569395 ADAM11 downregulated
295 -0.679727728825227 0.00892724601613811 0.115382841604385 0.000248277271116598 ZNF442 downregulated
296 -2.35946064212695 0.00892724601613811 0.115382841604385 0.00024868053580938 SYCE3 downregulated
297 -0.361299270564797 0.00895310352436733 0.115717726731265 0.000249830093070997 MTHFD1 downregulated
298 -1.06417929534017 0.00896454559660521 0.115866294684297 0.000250579186020081 OLFM3 downregulated
299 -0.735962028512322 0.00898122996359816 0.116083296083586 0.000251906771285656 BEX4 downregulated
300 -0.910830116225263 0.00898482439215451 0.116134433175844 0.000252572364689672 NAP1L5 downregulated
301 -1.00253731241784 0.00898482439215451 0.116134433175844 0.000254801749513092 LINC01336 downregulated
302 -0.853062649393053 0.00898482439215451 0.116134433175844 0.000254038275341157 LAMB1 downregulated
303 -1.23968147451894 0.00898482439215451 0.116134433175844 0.000254514216878337 C17orf102 downregulated
304 -0.996156961853792 0.00898482439215451 0.116134433175844 0.000254832979277076 RAB3A downregulated
305 -1.38628963786476 0.00904547687590995 0.116919068038796 0.000257178299247955 TPH1 downregulated
306 -1.00304720370517 0.00909754123117338 0.117594025608333 0.000259967136873919 LRRC73 downregulated
307 -1.125954644883 0.00924077159804479 0.119448732434042 0.000265909578747422 ANKRD18DP downregulated
308 -1.03437328768478 0.00924077159804479 0.119448732434042 0.000266275290330581 GJD3 downregulated
309 -1.57607887057506 0.00925504130554468 0.119634502641245 0.000267573951538737 SELP downregulated
310 -0.384931636833366 0.00934112301356039 0.120749206596998 0.000270814220200512 MED19 downregulated
311 -1.43450841699835 0.00934440029639983 0.120792225408671 0.000271949512389831 FREM3 downregulated
312 -0.651136264023702 0.00937400499923752 0.121175570935357 0.000273260537926663 HTR7P1 downregulated
313 -2.54611527680863 0.00941755336098502 0.12173916583603 0.000274981540817945 FATE1 downregulated
314 -0.657981101167368 0.00943405764522715 0.121953820699497 0.000276368088470719 USP11 downregulated
315 -0.621902819763021 0.00943405764522715 0.121953820699497 0.000276343933876905 ATP5B downregulated
316 -0.60547513018929 0.00948592932148329 0.122625669855568 0.000278797270655859 NDUFB5 downregulated
317 -0.524361182392549 0.00948592932148329 0.122625669855568 0.000278506443749758 ARF3 downregulated
318 -1.72073194733216 0.00953292230035898 0.123234456644768 0.000281092545175278 KIF2B downregulated
319 -0.472772388826532 0.00955280104595854 0.123492083966582 0.000282136714019776 ZRANB3 downregulated
320 -0.631938058759128 0.00983289196867475 0.127119479737564 0.000295123477604181 HIGD1A downregulated
321 -0.890239448430151 0.010000864970982 0.129292343523977 0.000301123996824888 KAZALD1 downregulated
322 -0.558137101363939 0.0101118087173385 0.130521433393041 0.000305434122449213 LOC728730 downregulated
323 -0.703664497118502 0.010208694784458 0.131773011288013 0.000308850093924965 DDX25 downregulated
324 -0.782189856493113 0.0103291901717626 0.133330349424187 0.000313485994089549 KIF17 downregulated
325 -1.2694750043755 0.0104126568786025 0.13441073769831 0.000317204842333538 RPLP0P2 downregulated
326 -0.678960732000509 0.0106762802478942 0.137817737486589 0.000327603172011905 CACNB1 downregulated
327 -0.594626043434481 0.0107559448183819 0.138847120408398 0.000330563390160753 OVGP1 downregulated
328 -0.717105356238328 0.0108129602293238 0.139584137909174 0.000332834082908657 SLC22A18 downregulated
329 -0.987564240554576 0.0114295153259258 0.147323278178616 0.000355100250812674 RIIAD1 downregulated
330 -0.561482727703155 0.0116074566378786 0.149391289566709 0.000361741708520931 ATP5A1 downregulated
331 -0.790266946463878 0.011633845882657 0.149736177960931 0.000364217624628142 LZTS1 downregulated
332 -1.4590553825356 0.0117151327710689 0.150789376222555 0.000367963509584857 C1orf94 downregulated
333 -0.515418911766075 0.0117151327710689 0.150789376222555 0.000367705501083265 CCDC191 downregulated
334 -1.06022464475683 0.0117151327710689 0.150789376222555 0.00036876160013924 PTPRD-AS2 downregulated
335 -1.1405870536829 0.0117493788837789 0.151235361442297 0.00037151180436956 CLDN16 downregulated
336 -0.935961910880894 0.0117613791223311 0.15139154787394 0.000372741602333069 LOC102724532 downregulated
337 -0.737355875826423 0.0117860182845236 0.151712137070709 0.000374652640487087 CFAP57 downregulated
338 -0.767877950193048 0.0117939600323826 0.151821179849269 0.000375611206158027 SEZ6L2 downregulated
339 -1.88444212688815 0.0118530440469741 0.15258345554824 0.000379624750605489 LINC01219 downregulated
340 -0.774396984666007 0.0119166371742527 0.153405487819359 0.00038228532352455 PFN2 downregulated
341 -1.03353027185256 0.0119166371742527 0.153405487819359 0.000382804185968708 SYP downregulated
342 -0.547003026862417 0.0119476253555922 0.153807796308692 0.000384945305602817 PIGZ downregulated
343 -0.508218933949734 0.0119683005783048 0.154079016434546 0.000387332928530265 GPC1 downregulated
344 -2.11299827701777 0.0119836580392422 0.154278405357338 0.000388404508535633 SLN downregulated
345 -0.611149549330534 0.0120544851995654 0.155193600119377 0.000391856017898324 APOO downregulated
346 -0.684234651135337 0.0123688060647929 0.159245410939655 0.000403852755915232 PSMA5 downregulated
347 -0.302983248091399 0.0126173868395399 0.162456170117779 0.000415265416136148 GBF1 downregulated
348 -0.652175934706525 0.0126316260487955 0.162644617660721 0.000417162632774135 FAM86EP downregulated
349 -0.590327418799354 0.0126316260487955 0.162644617660721 0.000417884737674108 LIMK1 downregulated
350 -0.864522910546798 0.0126412215261268 0.162769863529842 0.000418808269384552 SCN11A downregulated
351 -0.508421925377131 0.0126446864422171 0.162819534455278 0.000420741832041937 UNC80 downregulated
352 -0.401294067893064 0.0126446864422171 0.162819534455278 0.000419746219496632 EIF4H downregulated
353 -0.338754129110613 0.0126446864422171 0.162819534455278 0.000420226329422209 EXT1 downregulated
354 -0.754941643394018 0.0127312977446139 0.163939833840053 0.000424865418130202 HES4 downregulated
355 -0.530426609578781 0.0127312977446139 0.163939833840053 0.000424309822676243 C16orf87 downregulated
356 -0.527679927915481 0.0128409037935807 0.165352908860901 0.000429733463485608 EOGT downregulated
357 -0.896533531999135 0.0129171946625686 0.166337002381438 0.000432905934177278 BAALC-AS2 downregulated
358 -1.77912543425655 0.0131350115828316 0.169148704929775 0.00044272489536993 ELANE downregulated
359 -0.52277427036239 0.0131519993911585 0.169369167805246 0.000443928061148564 GPC6 downregulated
360 -0.453651182434321 0.0132459844700169 0.170582899237271 0.000448370572749289 IDH3G downregulated
361 -0.696605059502193 0.0134540832857243 0.173269677992023 0.000457994876198123 CLGN downregulated
362 -0.752306398177066 0.0134979486838427 0.173836312409481 0.000460135279005234 SDSL downregulated
363 -0.532000210781795 0.0135529819103676 0.174555270482055 0.000465910151495114 NAPA downregulated
364 -0.402635183888857 0.0135529819103676 0.174555270482055 0.000464562440366859 CHMP4B downregulated
365 -0.753009458818821 0.013623997333661 0.175473291959607 0.000469657864645072 ROBO2 downregulated
366 -1.21266813215144 0.0139316569713292 0.179442718551655 0.000482935608681547 PART1 downregulated
367 -0.282893733966468 0.0139797897190415 0.180064386784051 0.000485274380619745 RRP36 downregulated
368 -2.92969306750774 0.0139890992950231 0.180186001861285 0.000486268254729431 LRRC14B downregulated
369 -0.543941407807857 0.0140005540778454 0.180336942738743 0.000488008956925427 EIF5AL1 downregulated
370 -0.336827454588331 0.0140739962056206 0.181286326026186 0.000491507077412497 CRAT downregulated
371 -0.563285301382465 0.0143358163187683 0.184667384822626 0.000504225417027386 ARF5 downregulated
372 -0.744141044051766 0.0143358163187683 0.184667384822626 0.000504506361316391 SERPINF1 downregulated
373 -0.280058472172239 0.0144921003291642 0.186434445628726 0.000512090806088796 POLR2E downregulated
374 -0.930890149059436 0.0145032276114522 0.186579634780439 0.000513179363151542 ZDHHC23 downregulated
375 -0.552309809301297 0.0145679952565565 0.187416935874643 0.000516868029431452 ACADSB downregulated
376 -0.687630496900096 0.0146682862322087 0.188719384963182 0.000524645995551983 CISD1 downregulated
377 -0.44408819327256 0.0146682862322087 0.188719384963182 0.00052419984314828 APLP2 downregulated
378 -0.786771413186328 0.0146712387249714 0.188763403581503 0.000526861859567701 JHDM1D-AS1 downregulated
379 -1.10858865336979 0.0147061681204114 0.189224763425228 0.000532250736390992 SPDEF downregulated
380 -1.56681602593002 0.0147061681204114 0.189224763425228 0.000529693862295503 ARL5C downregulated
381 -0.55445965076408 0.0148145138589966 0.190624800085121 0.000538399650243055 TCEAL2 downregulated
382 -0.56312512563525 0.0148666724549879 0.191299901016102 0.000541720816310628 MCM4 downregulated
383 -0.314504502788614 0.0148666724549879 0.191299901016102 0.000541248404125238 EIF5A downregulated
384 -0.374870914782028 0.0148671874232366 0.191312419468617 0.000543194406201305 DDOST downregulated
385 -0.566292124362943 0.0148671874232366 0.191312419468617 0.00054387802675023 SPCS1 downregulated
386 -0.550264942661677 0.0148671874232366 0.191312419468617 0.000543535227060902 SSSCA1 downregulated
387 -0.419380662800558 0.014877588814848 0.19144822075414 0.000544971848997644 UQCRC2 downregulated
388 -0.677281899099502 0.0149038309585178 0.191791756098437 0.000548076825295254 CPNE6 downregulated
389 -0.388973104929011 0.0150364918827736 0.193500874950727 0.000553676260534599 NRCAM downregulated
390 -0.636756894016692 0.0150787460253683 0.194046589099632 0.000555955108285384 FARSB downregulated
391 -0.7223932534563 0.0150945154466118 0.194251476999992 0.000557260243270417 LDHA downregulated
392 -2.54891327428252 0.0151629150719742 0.195141446852304 0.000563340687551353 MUC5AC downregulated
393 -0.433938833923023 0.0151629150719742 0.195141446852304 0.000563420395108595 SLC25A3 downregulated
394 -0.566106947490285 0.0151629150719742 0.195141446852304 0.000562152326614668 CLIP3 downregulated
395 -0.60692591844936 0.0151933097450973 0.195551753542803 0.000565536555865988 DMGDH downregulated
396 -0.345513952092788 0.0151933097450973 0.195551753542803 0.000569269583517691 NHP2 downregulated
397 -0.990163439255196 0.0151933097450973 0.195551753542803 0.000569757673090131 KCNB2 downregulated
398 -0.437423236962092 0.0151933097450973 0.195551753542803 0.000566366455544286 LETMD1 downregulated
399 -0.659859773817881 0.0151933097450973 0.195551753542803 0.000567487959329489 MX1 downregulated
400 -0.992305591834259 0.0154027011749878 0.19824872543177 0.000580453714510257 CCKBR downregulated
401 -0.489400967492797 0.0154989682366393 0.199495434572582 0.00058705398220957 SLC8A3 downregulated
402 -0.421133467065793 0.0154989682366393 0.199495434572582 0.000586164886001457 ITPA downregulated
403 -0.598408183577552 0.0155294930440911 0.199894035694734 0.000589162986762913 PPME1 downregulated
404 -0.90691163524024 0.0155552334162927 0.200236654638718 0.000594851912261711 GJB5 downregulated
405 -1.29005127364844 0.0155552334162927 0.200236654638718 0.000594903667935236 SNORD114-21 downregulated
406 -0.543169433964977 0.0155552334162927 0.200236654638718 0.000595897372566423 STMN3 downregulated
407 -0.990352296323977 0.0156379468287078 0.201303268705786 0.000599815767510487 IL1RL2 downregulated
408 -0.357108608677338 0.0157015702766542 0.202127898440127 0.000604514596162118 ST3GAL3 downregulated
409 -1.95830948199088 0.0158548696666771 0.204105097846171 0.000611937003484445 OTOL1 downregulated
410 -0.490860275648178 0.0158649582056913 0.204236845709836 0.000613087036188674 PCDH1 downregulated
411 -0.629485845316085 0.0159309444806848 0.205091936879593 0.000617531835336457 TUBB4B downregulated
412 -0.563672485055929 0.0160810683205524 0.207028361181006 0.000625293494173084 GPI downregulated
413 -0.730128052012288 0.0161893684594722 0.208430134431813 0.000631326133585146 RWDD2B downregulated
414 -0.416526999733511 0.0162086376444336 0.208685664321574 0.000635894718472138 TUBG1 downregulated
415 -0.6313330580171 0.0164487118408931 0.211782232817038 0.000647593609143015 BZW2 downregulated
416 -0.721766876045863 0.0164487118408931 0.211782232817038 0.000648263946550996 LOC101929748 downregulated
417 -0.809394634997455 0.0164818315351117 0.212210527562379 0.000650359464611254 ATP6V1G2 downregulated
418 -1.19129289247675 0.0166325641574312 0.21416619593239 0.000659086259891037 IQGAP3 downregulated
419 -0.385266303421795 0.0166325641574312 0.21416619593239 0.000659730835608964 ZCCHC17 downregulated
420 -0.494878910178 0.0166325641574312 0.21416619593239 0.000659303246201955 MARC2 downregulated
421 -0.686995863928482 0.0166325641574312 0.21416619593239 0.000660268793565386 C14orf79 downregulated
422 -1.61064915680496 0.0166325641574312 0.21416619593239 0.000660790610946436 MYBPC2 downregulated
423 -1.00015276458174 0.0166595881819344 0.214516014139152 0.000664562370780526 PLK4 downregulated
424 -0.328993955808911 0.0166694405965749 0.214644723003359 0.000665754615570163 DHX35 downregulated
425 -0.667118520466456 0.0166733655411307 0.214701339371008 0.000667517658154853 SUB1 downregulated
426 -0.831962106138212 0.0166733655411307 0.214702600429826 0.000669109026126788 NPTXR downregulated
427 -0.310696442667604 0.016720090277105 0.215307926954102 0.00067217927661484 RABEPK downregulated
428 -0.896710611058858 0.0167506412915728 0.215712214307154 0.000675056508721127 ZNF860 downregulated
429 -0.708251467988799 0.0167506412915728 0.215712214307154 0.000678635081333797 NDUFA5 downregulated
430 -0.713468299589725 0.0167506412915728 0.215712214307154 0.00067687467233881 CEND1 downregulated
431 -0.987934850643618 0.0167506412915728 0.215712214307154 0.000677903968177788 SNAP25 downregulated
432 -0.54458660718129 0.0168446362428814 0.216926278453576 0.00068405844070195 CBR3 downregulated
433 -0.302122186980142 0.0169562764455801 0.218365799264791 0.000689405112233396 PIGS downregulated
434 -0.810019432013534 0.0169658412446396 0.218490784451557 0.000690607432358392 C17orf107 downregulated
435 -0.660888212727586 0.0169890548843228 0.218795142461981 0.000693772597301877 LOC101930094 downregulated
436 -0.588857818704852 0.0170575067343577 0.219680303774581 0.000698197646905714 ATP6V1G1 downregulated
437 -0.900981377092561 0.0170609825559126 0.219726861159599 0.00069938821907778 EGR4 downregulated
438 -0.426190752122585 0.0170710640868792 0.219863834876089 0.000703075420752229 PLAA downregulated
439 -0.26963920664601 0.0171166061323312 0.220453937876796 0.000706592409260063 SRPRA downregulated
440 -0.647046492409121 0.0171843619988764 0.221328378867376 0.000710213359688901 MAP10 downregulated
441 -0.73625314983959 0.0172289613058819 0.221908121819351 0.000714534761930662 PNPLA3 downregulated
442 -0.897417852370072 0.0172938738924308 0.222754762986999 0.000720467676650874 CYP4F11 downregulated
443 -1.53416083397272 0.0172938738924308 0.222754762986999 0.00072205166444655 RAD21L1 downregulated
444 -0.910275415218923 0.017330788280031 0.223231992359638 0.000724574357778543 PDP1 downregulated
445 -0.530284801790586 0.0174362294171742 0.224591901874934 0.000729818683472844 CRMP1 downregulated
446 -0.511074223395127 0.0174695344586028 0.225022653576427 0.000732050300465977 ATP13A2 downregulated
447 -0.336355239802928 0.0175161347919832 0.225629914607134 0.000735923495719245 MAP3K13 downregulated
448 -1.13778289920016 0.0175161347919832 0.225629914607134 0.000737049175332087 CBX3P2 downregulated
449 -0.358466460199154 0.017863215217135 0.230107831436541 0.00075539894622971 LRP8 downregulated
450 -1.00652906343715 0.0178779753349687 0.230301486796517 0.000757737459659219 KMO downregulated
451 -0.600015129522983 0.0179075033068074 0.230683619104335 0.00075984755365223 GPM6A downregulated
452 -0.585311980748789 0.0179948596709807 0.231815963545463 0.00076700533382087 PNKD downregulated
453 -0.473143981729838 0.0180121310109707 0.232040206719053 0.000768605101393484 LRP12 downregulated
454 -2.28393301973838 0.0180476827489352 0.232501690746022 0.000771852759843228 CARTPT downregulated
455 -0.615786148688304 0.018106659445411 0.233264952657577 0.000776111307675956 ELAC1 downregulated
456 -0.544607644360584 0.0181176090863113 0.23341121924538 0.000777722675881372 BCAS2 downregulated
457 -1.11830372989368 0.0181176090863113 0.23341121924538 0.00077860228172233 SDS downregulated
458 -1.52681879777167 0.0181176090863113 0.23341121924538 0.000779186620818968 LINC00460 downregulated
459 -0.561116168040482 0.0181848031080097 0.234280350609101 0.000783820203965129 S100A16 downregulated
460 -0.601706937837871 0.0181848031080097 0.234280350609101 0.000783275587884694 TOX2 downregulated
461 -0.316392521399664 0.0182684369725994 0.235366461885353 0.000791804527172166 TCEAL4 downregulated
462 -0.597474981966974 0.0182684369725994 0.235366461885353 0.000791134288309941 GHITM downregulated
463 -0.540327909017334 0.0182684369725994 0.235366461885353 0.000790541754204642 PRPF19 downregulated
464 -0.589382744524841 0.0182684369725994 0.235366461885353 0.000791224008892775 ACTG1 downregulated
465 -0.281901916493653 0.0183065208844034 0.235858844856578 0.000794332905038359 EDEM1 downregulated
466 -0.535083102986452 0.0183679786644408 0.236655808679119 0.000799331701776144 MBNL1-AS1 downregulated
467 -0.587729769491799 0.0183679786644408 0.236655808679119 0.000799641589265581 TUBB downregulated
468 -0.522110495082617 0.0185022235686454 0.238397412745228 0.000811373627174962 RFTN1 downregulated
469 -0.612412477014644 0.0185022235686454 0.238397412745228 0.000811190455392667 THAP9-AS1 downregulated
470 -0.65372342064043 0.0185022235686454 0.238397412745228 0.000808977965443269 VDAC1 downregulated
471 -0.444192767993876 0.0185022235686454 0.238397412745228 0.000811684802157903 GABBR1 downregulated
472 -1.45491680388492 0.0185440320046559 0.238939501000366 0.000815307922916502 LIN28B-AS1 downregulated
473 -0.397082379052594 0.0185527721821342 0.239055499937228 0.00081664456687958 PYM1 downregulated
474 -0.324778239967481 0.0186356392318087 0.240126637770677 0.000822571806399568 CSTF2 downregulated
475 -0.405732489326977 0.0187282952741558 0.241330652929213 0.000832388633031711 ENO1 downregulated
476 -0.680737077675264 0.0187436419769924 0.241531752709264 0.000834868072907222 DCLK1 downregulated
477 -2.03661498877535 0.0187814600142484 0.24202241470286 0.000838197102739562 CSF3 downregulated
478 -0.464474024228005 0.0188178410173941 0.242492895142646 0.000840879696419009 CDC37 downregulated
479 -0.647445119235968 0.019018495678961 0.245081954111829 0.000851669701498277 DYNC2LI1 downregulated
480 -0.24380517927221 0.0190302047040546 0.245234516677345 0.000853106458181475 MARCH2 downregulated
481 -0.571623242288807 0.019059766601551 0.245617142027244 0.000855345521362215 ADGRA1 downregulated
482 -1.09462891362162 0.0190605753716228 0.24562923409867 0.000856295686014796 CRYM downregulated
483 -0.486286646714442 0.0190785937742424 0.245869736641793 0.00085931477961678 LANCL2 downregulated
484 -0.207845651110378 0.0190785937742424 0.245869736641793 0.000861200786839098 RABGEF1 downregulated
485 -0.415895342104835 0.0190785937742424 0.245869736641793 0.000861393154067387 CDC123 downregulated
486 -0.810135138879622 0.0190960753978227 0.246096677619275 0.000863383952636851 CTSO downregulated
487 -1.09917903407995 0.0192556882434461 0.248166853699706 0.000873861765690416 SEMA3G downregulated
488 -0.911459508096349 0.0192556882434461 0.248166853699706 0.000877423040313917 TACR2 downregulated
489 -0.312565060852964 0.0193815995960193 0.249794521101169 0.000886515127516057 BBS5 downregulated
490 -0.513251256669578 0.0193815995960193 0.249794521101169 0.000886452340914101 PREP downregulated
491 -1.10029865156401 0.0195745942570101 0.252291735903794 0.000900973797129485 C11orf21 downregulated
492 -0.689795038659316 0.0197135511988996 0.254089263470153 0.000911150374250336 MLIP downregulated
493 -0.639563731629797 0.0197364480749829 0.254387640648124 0.000913510909751499 UBLCP1 downregulated
494 -0.430527000459934 0.0198705526652466 0.256119412201675 0.000922217719708427 GAPDH downregulated
495 -0.763272556849957 0.0199016799144377 0.256523881832119 0.000924818140740475 HAPLN1 downregulated
496 -0.37328364444672 0.0199016799144377 0.256523881832119 0.000925570768423289 RMND1 downregulated
497 -0.338866366941236 0.0200933309966964 0.259008817606131 0.000941805956919479 ECHS1 downregulated
498 -0.451066669711952 0.0200933309966964 0.259008817606131 0.000943154386813337 ME3 downregulated
499 -1.18555283606565 0.0201135017437607 0.259270435882285 0.000945065527587164 CD244 downregulated
500 -0.74775731372381 0.0201652380207934 0.259940557088463 0.000949430106746853 ZFR2 downregulated
501 -0.53331332239285 0.0202155081642262 0.26059338571145 0.000954704681486446 SLC16A14 downregulated
502 -1.19576406294391 0.0203512447812439 0.262082423337457 0.000963066529179063 LOC100130872 downregulated
503 -0.477373419940972 0.0203975853178615 0.262682935612511 0.000967215413499787 SGIP1 downregulated
504 -0.47033869946261 0.0206403029921435 0.265814337236402 0.00098169346349937 PSMB2 downregulated
505 -1.75215545852178 0.020741042856707 0.267115472728909 0.000988473730621218 TMEM247 downregulated
506 -0.327598676695958 0.0208573354664515 0.268618810366423 0.000997016035865759 MECR downregulated
507 -0.372058545590927 0.0209707132772262 0.270082757763802 0.00100444659174133 TSFM downregulated
508 -0.536334647498964 0.0210770047592299 0.271453579374418 0.00101054824563599 MDH2 downregulated
509 -0.509723916898175 0.0210863949400461 0.271578284906292 0.00101302045979413 LRRC8B downregulated
510 -0.381425486469488 0.0211217948087722 0.272037970425666 0.00101584441659645 GPATCH2 downregulated
511 -0.441527547370914 0.0211379669990905 0.272248135632409 0.0010185384683361 ANAPC13 downregulated
512 -0.596196466006306 0.0212412572371484 0.273580351577805 0.00102453395889012 UBE2N downregulated
513 -0.521800758924563 0.0213537163844786 0.275032558989639 0.00103200585489545 GLUD1 downregulated
514 -2.07830620660122 0.0214655469720302 0.276205107238038 0.00103946888055571 C2orf48 downregulated
515 -1.01694552620286 0.021611706554617 0.278096562164279 0.00105172758080914 FAM21EP downregulated
516 -1.48725052611273 0.021611706554617 0.278096562164279 0.00104998703660856 KIRREL3-AS3 downregulated
517 -0.807213376460661 0.021611706554617 0.278096562164279 0.00104972084927391 PCED1B downregulated
518 -0.759531267149099 0.02163615935135 0.278417633795163 0.00105442728869778 ABRACL downregulated
519 -1.34606392747643 0.02163615935135 0.278417633795163 0.00105602964087234 LOC339260 downregulated
520 -0.60650458367626 0.0216575502628583 0.278695028081985 0.00105811208313049 GRIA3 downregulated
521 -1.3832102960083 0.0217686036059476 0.280130497041127 0.00106666888264268 MYLK2 downregulated
522 -0.50905300704124 0.0218217433308325 0.280818588563452 0.00107136525726483 FNDC4 downregulated
523 -0.340405525258005 0.0218505950356199 0.28119412309952 0.00107487704399223 TMEM231 downregulated
524 -0.96347982940055 0.0218537464942855 0.281236797758471 0.00107607986046081 DUSP27 downregulated
525 -1.02487285815051 0.0219016324577101 0.281859389773399 0.00108158802471311 LINC01119 downregulated
526 -1.72833627462806 0.0219016324577101 0.281859389773399 0.00108050976463413 FAM66E downregulated
527 -0.570408389880605 0.0219016324577101 0.281859389773399 0.00108117936147281 CASC1 downregulated
528 -0.412613084582117 0.0219182309368918 0.282077214309478 0.00108414231898701 WDR46 downregulated
529 -1.25713384787669 0.0219182309368918 0.282077214309478 0.00108450948491501 LOC101929473 downregulated
530 -0.686531884906447 0.0219653791414642 0.282690292309091 0.001089622156407 STX1A downregulated
531 -0.265629183906792 0.0219653791414642 0.282690292309091 0.00109000179371029 ALDH18A1 downregulated
532 -0.405908151110854 0.021975216972406 0.282821087119034 0.00109193794429306 DNASE1L1 downregulated
533 -0.346569680800344 0.0219928745052663 0.283050427168576 0.00109452959373191 DNTTIP1 downregulated
534 -1.03644278884121 0.0220402965333328 0.283662841338242 0.00109794640159816 RND1 downregulated
535 -0.667512891187596 0.0221809125341721 0.285204904335381 0.00110707819667609 CHRNB2 downregulated
536 -0.904963067134389 0.0221858379211633 0.285282248613107 0.00111370630020894 CAMK1G downregulated
537 -0.392660036271218 0.0221858379211633 0.285282248613107 0.00111287765340223 FKBP9 downregulated
538 -0.623348089797593 0.0221858379211633 0.285282248613107 0.00111257208600516 SHC3 downregulated
539 -1.36353589254555 0.0221858379211633 0.285282248613107 0.00111121746851758 LINC00567 downregulated
540 -1.02279057005606 0.0222509101558515 0.286121323365017 0.00111803969139053 SERTM1 downregulated
541 -0.442479924585227 0.0224028731186758 0.288080065925356 0.00112782359757442 NEU3 downregulated
542 -1.08596898700663 0.0226005006825653 0.29062606782872 0.00113993991072823 LOC100506271 downregulated
543 -0.41643735135594 0.0226367467194643 0.29109451055357 0.00114285344467545 MMP24-AS1 downregulated
544 -0.453688605317772 0.0227190532304126 0.292164622378765 0.00115245521013456 KIF1BP downregulated
545 -1.01749909905328 0.0227386201317752 0.292425540942762 0.00115729039186386 LPA downregulated
546 -0.59450932618802 0.0227386201317752 0.292425540942762 0.00115780862923456 PIM2 downregulated
547 -0.436765837403341 0.0227386201317752 0.292425540942762 0.00115750927906509 TIMM10 downregulated
548 -1.5872132965113 0.0227386201317752 0.292425540942762 0.00115769056790852 LOC101927292 downregulated
549 -0.895415407852975 0.022849191033327 0.293852157849013 0.00116562972908184 FAM81A downregulated
550 -0.9165791929807 0.0229924362950973 0.29570133792799 0.00117624440364716 GABRA1 downregulated
551 -0.428838005227091 0.0230158048366603 0.296008818088302 0.00118075040395198 SEC24D downregulated
552 -0.780778428734664 0.0231482578392271 0.297719253878865 0.00119087503770871 CLSTN3 downregulated
553 -0.68141744855526 0.0234297912574923 0.301349480408993 0.00120985209686528 ANO1 downregulated
554 -1.60490885465782 0.0235391398468516 0.302767495825793 0.00121905233596176 SLC30A8 downregulated
555 -0.858759769268085 0.0235391398468516 0.302767495825793 0.00122021999009322 NAP1L2 downregulated
556 -0.347930172702188 0.0238347593353774 0.306586099590263 0.00124447681431778 SPIN3 downregulated
557 -0.543681718199009 0.0238347593353774 0.306586099590263 0.00124216023376406 PGAM1 downregulated
558 -0.659419429453163 0.0238347593353774 0.306586099590263 0.00124113718015128 PAMR1 downregulated
559 -0.489314414530985 0.0238347593353774 0.306586099590263 0.00124131630542717 NARS downregulated
560 -0.743783611903569 0.0238347593353774 0.306586099590263 0.00124254909337835 CALM3 downregulated
561 -0.657006579153657 0.0238424108366018 0.306686826981776 0.00124601945686801 DLGAP1 downregulated
562 -0.739111372122171 0.0240263281449529 0.309054889775074 0.00125678304675378 SORCS1 downregulated
563 -1.12890074225938 0.0243655841951194 0.313425832245457 0.00127803371095846 LMX1B downregulated
564 -1.07389008931491 0.0245716269793284 0.316090324469985 0.00129590975103137 ADGRG5 downregulated
565 -0.473982420776564 0.0246127430454844 0.316626231891974 0.00130161842926448 BOLA3 downregulated
566 -0.719502205102884 0.0246127430454844 0.316626231891974 0.00129961818293676 CHRM1 downregulated
567 -0.596506635303285 0.0246222209839981 0.316755113021903 0.00130462754966046 BEX3 downregulated
568 -0.34458596020036 0.0246222209839981 0.316755113021903 0.00130377285698726 C12orf49 downregulated
569 -0.833652243936689 0.0246657629545273 0.317322192009615 0.00131126652995391 SYT12 downregulated
